"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"2d-40c-no8.dat",3.3206,0.301,1046,35.135,0.676568969522901,47.979,0,1046,1,0.5161,0.184,0.1774,3.6129,0.1705,0.7945,11.7089,335.7932,160209.5563,383.4992,0.5556,3977.99075806548,3602.51784317865,1232.95732667444,596.173766003166,3923.23437545142,4023.48733021784,4180.17963009599,3684.97227235015,2712.95171104656,3698.45065784548
"2d-40c-no9.dat",3.3751,0.301,1186,89.0426,0.676591388125934,32.2708,7e-04,1186,1,0.5491,0.1777,0.1776,3.296,0.1681,0.801,10.28,471.2608,450450.453,423.9067,0.4981,3985.03505198525,4840.6860060178,1397.76714391216,634.777995478811,3567.20977352678,4044.03183880336,5328.05605594482,3729.99080727566,2975.72264064281,4473.70014083902
"2d-4c-no0.dat",3.1965,0.301,786,166.517,0.676566190237292,120.6444,0,786,1,0.6883,0.2158,0.1978,7.5639,0.1814,0.8117,9.6421,267.0992,194661.5946,308.8441,0.4594,6011.72615788428,6007.5335700109,2552.61028512524,1718.17877636004,5859.57572788466,5976.58585772771,5954.16986019273,5668.96438517383,5941.21686766532,6010.11418958256
"2d-4c-no1.dat",3.2103,0.301,811.5,579.1019,0.676594726171313,133.028,0,811.5,1,0.5431,0.2338,0.1731,5.7726,0.178,0.8105,13.4027,286.4433,717523.3531,324.411,0.5078,4479.717262708,4426.24013964331,4477.68758343493,391.428908585577,4652.28593760512,3952.25543594499,4343.45835288865,3187.36478442141,3744.85123025931,4472.29192706657
"2d-4c-no2.dat",3.0269,0.301,532,121.4929,0.676638101894031,63.0726,9e-04,532,1,0.7199,0.1894,0.1633,9.2076,0.1796,0.7884,9.3492,242.1147,97320.3205,209.0277,0.4973,1652.85673613773,2008.03630339118,1296.71432127787,799.989240873446,1405.28158934748,1021.61060050284,1817.81155707264,1065.00947444822,1102.18764852681,2087.59414816428
"2d-4c-no3.dat",3.0504,0.301,561.5,272.548,0.676610007888192,159.3825,0,561.5,1,0.699,0.2532,0.1569,9.3209,0.176,0.8158,6.8625,315.8003,109058.2061,214.24,0.5426,3716.31413167951,4244.63929076954,2341.2760924414,1746.6506330746,3645.85056219585,3436.41920376857,3341.33967051636,3444.00237860266,2988.62567052885,3715.03484697443
"2d-4c-no4.dat",2.936,0.301,431.5,575.7034,0.676797949276654,55.6267,0.0395,431.5,1,0.5055,0.1813,0.1515,8.4534,0.1863,0.8016,5.3793,346.8273,542656.8267,189.3623,0.5352,662.696390946193,525.497306269509,1159.21432952768,427.05885111094,1432.52980918438,1010.75761663305,1341.38731710239,883.924616401356,875.599913611604,1765.72480512511
"2d-4c-no5.dat",3.2143,0.301,819,186.4266,0.67659585675277,84.085,9e-04,819,1,0.8578,0.1876,0.1894,8.0252,0.176,0.7975,8.8595,321.9416,697684.5677,310.6198,0.533,3252.32788104735,3886.56871448368,3654.58407940677,871.713094039837,2928.3263846986,3073.084331753,3896.58034754915,2347.97233691566,4065.47408888739,4218.83576274751
"2d-4c-no6.dat",3.2227,0.301,835,340.0246,0.676623880369391,133.3337,1e-04,835,1,0.6017,0.2149,0.1563,13.5459,0.1789,0.8212,8.5978,457.4999,943037.9194,410.8562,0.5118,4218.22606031079,3780.35994948357,2229.91764005465,627.394590732397,3911.72726221557,3171.98271659121,4085.92258571637,2016.40430064725,4200.99003730262,4217.35875440027
"2d-4c-no7.dat",3.012,0.301,514,695.1498,0.676727930146513,131.4935,0,514,1,0.8317,0.2586,0.1755,12.715,0.1768,0.8352,7.4362,459.6523,58365.4318,197.3264,0.5485,4318.05813224251,4523.43872916776,4306.32742913383,2337.28708914764,4116.87388660174,3474.3117730799,4191.96285305367,3106.13634323576,3766.9841784309,4311.41119442209
"2d-4c-no8.dat",3.0326,0.301,539,98.7494,0.676602540100149,118.4768,0,539,1,0.7894,0.247,0.1888,11.0877,0.1779,0.8077,11.8155,345.1685,139214.9024,208.0164,0.5356,3810.81323906996,3308.71300227234,2320.27310801099,847.060591292953,3329.45067662568,3763.32512523841,3727.71579448252,2821.01883052518,3347.32364383236,3328.76208740963
"2d-4c-no9.dat",2.9425,0.301,438,129.873,0.676617247092693,49.987,0,438,1,0.7342,0.2162,0.2144,7.1465,0.1692,0.7969,9.1361,267.8057,26366.8634,156.3863,0.565,2775.66851106559,2299.59968678163,2096.29997533393,1315.90744265941,1467.97896123883,2092.954903225,2525.85008292021,1703.90696952015,2750.74997529868,1500.82609188974
"ellipsoid.100d10c.1.dat",3.4612,2,28.92,1755592.3034,0.696029006333909,3.3043,0.0029,262.9091,0.11,0.307,0.1641,0.1788,2.1914,0.2051,0.6237,1.3128,38.6939,268043.9622,790.9045,0.5306,1283.38347993685,263.546008170706,713.643965623216,1.37450483511976,971.312182284234,862.608322327059,1507.12887088953,816.681927868331,979.213690865665,998.985245657504
"ellipsoid.100d10c.10.dat",3.4065,2,25.5,939519.7835,0.687963576823008,2.6894,4e-04,196.1538,0.13,0.2975,0.1798,0.172,3.0848,0.2096,0.6139,1.7794,26.5304,315361.1132,694.7245,0.4609,632.843360815335,244.910647710602,1146.50725063872,1.38141606723986,1176.0401590794,1256.80466040134,1239.67284277556,962.759688944298,1000.66681986599,1044.88368744632
"ellipsoid.100d10c.2.dat",3.4751,2,29.86,1592391.5208,0.695412218998945,3.7993,0.0051,248.8333,0.12,0.289,0.1649,0.1578,2.7055,0.2162,0.5557,1.6208,41.2788,526322.9262,960.3367,0.6114,839.004675676148,319.265926893725,1290.29878863519,1.70933965360655,1262.46743169257,1077.97127091787,1550.3112291811,401.773057928606,822.945560850286,531.819121206196
"ellipsoid.100d10c.3.dat",3.4914,2,31,1475992.4743,0.694876310326535,4.9271,7e-04,221.4286,0.14,0.3068,0.1768,0.1784,3.5285,0.2158,0.5657,1.7126,37.0342,532939.6714,981.9084,0.4548,1168.65995035267,912.866768947271,949.106112347143,1.53871595354557,1353.42474220196,1409.51780309979,1323.1378485148,1045.94608408611,1315.37994003645,1527.11681662959
"ellipsoid.100d10c.4.dat",3.3892,2,24.5,1192990.6552,0.690296380721277,2.6079,5e-04,245,0.1,0.2796,0.1824,0.1696,2.5438,0.2103,0.6067,1.8019,30.4775,399671.3726,680.6643,0.4806,616.668945782708,98.6284732966608,1377.28090214938,2.02455208289246,1048.81453767415,1100.13869405405,1277.367948501,880.562658102638,700.377519763982,637.918017266721
"ellipsoid.100d10c.5.dat",3.4752,2,29.87,1601457.1194,0.694382072796715,3.3878,0.0036,248.9167,0.12,0.2999,0.1674,0.1724,2.6815,0.2115,0.5793,1.4676,39.3403,365279.8772,897.6491,0.5197,1499.14707600636,415.718152125761,764.283286916118,2.22159765043872,1169.22216471162,1132.06423996759,1155.94434105084,999.674726180534,1188.39881094264,1393.95354512553
"ellipsoid.100d10c.6.dat",3.4476,2,28.03,1690758.8048,0.695320321158328,3.6926,0.0052,233.5833,0.12,0.2921,0.1581,0.1634,2.3508,0.2173,0.5472,1.3977,40.4842,394657.6961,953.2173,0.3716,1474.10323199685,619.72098425788,592.355179437222,2.07418073263158,668.272919675751,1191.55732462836,1269.17587265494,916.462482086394,978.033597674531,1189.55102881266
"ellipsoid.100d10c.7.dat",3.4986,2,31.52,1134469.4832,0.691329348297515,2.9962,2e-04,315.2,0.1,0.2984,0.1838,0.1766,2.9567,0.2153,0.5667,2.0198,32.0474,726796.7423,1011.2657,0.5893,1222.58576429706,638.738856372933,1495.28470279948,1.13800453250844,1634.94015231939,1549.33655969508,1590.94548238185,1043.80119918742,867.485748916186,1407.24327299605
"ellipsoid.100d10c.8.dat",3.4339,2,27.16,1437433.5897,0.693282206437103,3.773,0.0013,208.9231,0.13,0.2957,0.1734,0.1758,3.4755,0.2097,0.5883,1.5759,39.4465,429416.4901,828.3656,0.4584,856.949082653355,803.819001276244,338.459548669223,2.53452177120282,1126.07224017238,797.548982580057,1259.05502022971,424.07834916052,1011.38570972975,1114.5979363755
"ellipsoid.100d10c.9.dat",3.3228,2,21.03,1288077.6605,0.690564656525765,3.2934,9e-04,161.7692,0.13,0.3143,0.1797,0.1774,3.816,0.2134,0.5753,1.6798,35.3348,273010.3187,653.0189,0.5235,514.150874844266,190.549775892148,391.396084880606,1.70649784524081,1079.18111293254,1091.6804256146,1147.49548141199,631.837189437395,314.725529914469,422.032084355994
"ellipsoid.100d20c.1.dat",3.1265,2,13.38,1060937.6088,0.684353122268224,1.5306,0.0109,66.9,0.2,0.2274,0.1492,0.1677,2.6015,0.2439,0.4684,1.5896,30.6205,151845.7865,535.5,0.4737,371.760298298914,93.6856811502878,106.900264808504,5.48665596599436,242.19254219033,311.152855557206,376.656812921156,222.649748055594,226.770986601891,162.670542349656
"ellipsoid.100d20c.10.dat",3.0864,2,12.2,790630.0143,0.682438405651067,1.2782,6e-04,64.2105,0.19,0.21,0.1712,0.1799,2.9727,0.2442,0.4576,2.0269,20.1769,171766.3632,544.1964,0.4352,285.047655234556,82.5910598592618,146.38318366933,6.07433030313742,292.900118119116,269.913352008998,305.466046089404,154.960609239828,260.079172601835,102.478318020057
"ellipsoid.100d20c.2.dat",3.003,2,10.07,770464.6991,0.682017562305531,1.2519,1e-04,55.9444,0.18,0.2322,0.1772,0.1842,2.9262,0.24,0.4811,2.0783,21.0566,118792.0103,408.6835,0.517,201.459341232495,108.15487087105,169.714912721789,1.59266820602266,238.832386362103,227.620678490896,252.670723805566,188.676531870125,187.35669492591,114.554066835016
"ellipsoid.100d20c.3.dat",3.033,2,10.79,808042.7884,0.682313130259305,1.3911,4e-04,59.9444,0.18,0.2113,0.1772,0.1709,2.3775,0.2417,0.4591,2.0045,22.5188,132751.6845,493.3909,0.4545,226.691489979333,66.3718580105246,208.591496676788,2.80481422816638,224.406163570339,260.515709099914,310.168174984883,246.350603478287,229.918639918155,158.600520391256
"ellipsoid.100d20c.4.dat",3.0611,2,11.51,832955.2431,0.682771756650224,1.4905,7e-04,57.55,0.2,0.213,0.1719,0.1834,2.7509,0.2439,0.4651,1.7651,24.9066,123901.0718,485.7242,0.5555,242.424663088827,63.6152931678361,101.550508155497,2.39227082050395,200.486841082048,192.834366324605,278.831326680495,122.953983791902,176.570727929601,180.832509354067
"ellipsoid.100d20c.5.dat",3.0558,2,11.37,865803.6192,0.68279115504785,1.4154,0.0036,63.1667,0.18,0.2099,0.1628,0.1689,2.8477,0.2414,0.4713,1.6099,30.4779,105671.3929,442.9335,0.4721,286.225569145315,45.8702696715703,61.0498020501019,23.7104816929768,259.656774048929,285.83362726768,302.377496543275,86.4240427701463,233.349104576894,169.496955540986
"ellipsoid.100d20c.6.dat",3.0508,2,11.24,961764.8584,0.683640668004013,1.6095,0.0015,59.1579,0.19,0.2216,0.1682,0.1791,3.3372,0.2424,0.4662,1.8489,25.8933,141733.2464,480.8045,0.4222,273.090619589941,69.8125505838419,118.382311863713,1.80299883820911,199.934010356924,168.336652593897,280.696987067482,153.604884822538,238.690698428027,236.91646398792
"ellipsoid.100d20c.7.dat",3.0124,2,10.29,847404.3926,0.682307332219613,1.2343,0.0015,57.1667,0.18,0.2178,0.1747,0.1682,3.0028,0.2403,0.4728,1.9423,22.2552,111561.705,431.3899,0.5657,257.470851479328,7.26774630719099,237.894651116962,7.67162093127992,272.137400752462,252.986127145851,304.925099131611,150.148634495195,171.961746412312,157.587196906788
"ellipsoid.100d20c.8.dat",3.0056,2,10.13,855199.5914,0.682474828805789,1.3536,0.0056,50.65,0.2,0.2177,0.1521,0.1738,3.3399,0.239,0.4712,1.6129,25.9091,88744.2235,405.8525,0.4784,240.399446561664,63.6873149876389,129.753436624695,12.5398342928368,275.701153445189,208.837600839591,227.73284302959,145.537338536953,182.094045302242,174.833729693599
"ellipsoid.100d20c.9.dat",3.0611,2,11.51,791062.3178,0.682222697530345,1.3338,0.0041,60.5789,0.19,0.2094,0.1637,0.1654,3.1172,0.2421,0.4597,1.7627,25.5665,133033.3561,505.4475,0.5012,280.529341274538,25.8791942909251,104.079146565867,22.8224380121671,293.267111306304,275.652859981446,309.296853021973,109.127534613243,250.215800359255,218.180921357809
"ellipsoid.100d40c.1.dat",3.3446,2,22.11,1566800.5039,0.682867282801036,1.4313,0.0021,67,0.33,0.1555,0.1691,0.1717,2.3748,0.259,0.439,1.9878,25.1274,666376.7618,1049.8112,0.483,247.006837504782,54.8306087174028,144.374176699111,5.93063109364947,209.72351951293,230.097488070799,255.961248280822,163.522262263834,193.344571427581,132.209173972744
"ellipsoid.100d40c.10.dat",3.2936,2,19.66,1528353.4372,0.684233783517603,1.5642,0.0045,56.1714,0.35,0.1602,0.1614,0.1731,2.8868,0.2588,0.4406,1.7977,27.6682,474430.1599,910.5768,0.4518,187.455402072975,59.2579153552318,77.146720966881,5.91834125345355,142.82230342771,195.933226219158,233.296600558654,134.148302705904,153.0766715306,62.8534422957017
"ellipsoid.100d40c.2.dat",3.2767,2,18.91,1466426.3414,0.683348271919011,1.56,0.0024,54.0286,0.35,0.148,0.1698,0.1707,2.806,0.2592,0.4329,1.9316,25.4691,476579.7874,943.8817,0.4729,114.259091359565,73.6071994888887,52.7622209737874,12.8940671961818,155.014817491834,186.878620714464,221.540291259401,14.5377472743281,79.2840885953705,27.9577514344123
"ellipsoid.100d40c.3.dat",3.2931,2,19.64,1464508.0093,0.682655894546432,1.3244,0.0051,57.7647,0.34,0.1589,0.1619,0.172,2.8574,0.258,0.4371,1.8283,23.9164,491690.0812,933.0729,0.5582,164.972894465887,72.6976398274378,60.8877990243731,8.26997147919816,207.561738183266,80.671956624168,242.865748926107,79.8398654279953,149.097321813849,92.4668386044508
"ellipsoid.100d40c.4.dat",3.3844,2,24.23,1636180.6872,0.68352002959268,1.5701,0.0049,71.2647,0.34,0.1478,0.1635,0.1682,3.2628,0.2599,0.4368,1.9206,27.4238,810476.2148,1163.9862,0.472,132.87309715801,111.950509545912,72.371797543506,1.91199810246254,238.330843532014,237.0248544498,295.525897472056,57.0183097150473,128.281863057028,47.3803605778487
"ellipsoid.100d40c.5.dat",3.3436,2,22.06,1683029.1808,0.684340111147865,1.5251,0.0036,64.8824,0.34,0.1612,0.1655,0.1772,2.9429,0.2589,0.4382,1.8951,26.7889,709847.9355,1052.1246,0.5619,197.166813943121,57.4909031658175,97.2026826621885,2.08446375902678,152.439674918454,156.21651555685,267.075305943562,138.878542454155,196.81183431862,67.7232238544584
"ellipsoid.100d40c.6.dat",3.3589,2,22.85,1642103.8093,0.684184409472471,1.6267,0.0022,67.2059,0.34,0.1471,0.1722,0.1703,2.8916,0.2596,0.4324,2.179,25.5592,862273.8386,1141.9662,0.5279,150.426541926449,90.6049038693781,111.55178288642,1.17007768808146,216.429201179796,224.180928336848,248.111800680364,111.475104732645,165.729491370924,102.550296201129
"ellipsoid.100d40c.7.dat",3.2622,2,18.29,1538422.7596,0.683302298326193,1.4028,0.0053,53.7941,0.34,0.1523,0.1654,0.1611,2.9259,0.2569,0.4396,2.0261,23.5899,459065.2386,875.5521,0.532,171.024467061849,53.6378969289344,51.9295214048787,15.6615627998653,164.906826406404,155.454676101187,208.776999155155,23.7847576408724,95.2930638042706,46.1331659363609
"ellipsoid.100d40c.8.dat",3.3222,2,21,1473328.1435,0.682437067530267,1.3439,0.0021,60,0.35,0.1492,0.1725,0.1728,3.0081,0.2591,0.4363,2.0274,22.8821,611961.3371,1024.6241,0.4804,178.041607750934,45.9401124670865,78.167289559564,10.8217368764106,227.44381406055,179.960379337917,255.058605086548,30.3068869561242,135.779826527513,78.7178311891947
"ellipsoid.100d40c.9.dat",3.3398,2,21.87,1496369.5567,0.682552230095853,1.439,0.0032,66.2727,0.33,0.1656,0.1652,0.1734,2.344,0.2596,0.4393,1.909,26.5589,659349.1245,1045.569,0.5167,232.224738415312,74.802361149318,84.857197561692,3.99005573686764,226.614099527861,212.050471257544,278.273355205619,124.51048499547,215.605224698799,124.036501874018
"ellipsoid.100d4c.1.dat",3.1092,2,12.86,1478646.6942,0.690025903258163,3.781,0.0037,49.4615,0.26,0.4681,0.157,0.1777,2.7458,0.176,0.7725,1.1406,36.8949,20368.4422,240.857,0.4887,1567.07497771527,872.402573408404,365.828449874831,1.29013767564316,1563.6737774339,343.394055955101,1506.49203384923,115.440859688343,1374.32068470872,1647.9903967409
"ellipsoid.100d4c.10.dat",2.9854,2,9.67,1264310.7082,0.687133632069389,3.7255,0,69.0714,0.14,0.518,0.1656,0.1829,1.7737,0.1835,0.7423,0.9663,40.057,8440.7306,195.8903,0.5014,1355.16410702372,914.790119135828,867.552190943657,0.76917754871711,1100.36488565416,1420.68294565331,1396.52911750084,520.457155057113,1109.97770719099,1348.17446996801
"ellipsoid.100d4c.2.dat",3.0056,2,10.13,1036546.9212,0.685865628364021,3.313,8e-04,67.5333,0.15,0.4822,0.1792,0.1729,2.1063,0.1781,0.7673,1.2425,34.4902,10021.4415,191.0195,0.4248,979.305854041855,884.192963381198,1059.77723539906,1.55530848863084,1128.32012966744,1102.12380527546,1080.79367577758,1236.54287388598,1052.63071769357,1331.12370371076
"ellipsoid.100d4c.3.dat",3.1242,2,13.31,1570631.3965,0.691802737556955,9.5452,2e-04,66.55,0.2,0.4854,0.178,0.1857,2.5332,0.1861,0.754,1.1581,42.7013,21493.1744,273.2224,0.4686,1743.35748284085,1547.39889179008,1461.34244186998,1.43120137180538,1339.90152370919,1542.78206017659,1467.77503723578,1373.86396695117,1284.0206304693,1730.61019430749
"ellipsoid.100d4c.4.dat",3.1778,2,15.06,1360547.0181,0.690670850634212,7.4697,0,125.5,0.12,0.4747,0.1944,0.1852,2.695,0.1831,0.756,1.5873,42.5611,67294.1508,302.8243,0.5574,1195.53709228372,2103.50074833675,2091.5546725802,1.13681026953022,1677.10095828363,1958.4915439828,1959.35438164664,1724.01459705832,2021.54340274093,2128.70771659851
"ellipsoid.100d4c.5.dat",3.0481,2,11.17,1184694.1917,0.68708392131707,3.3082,0,159.5714,0.07,0.4418,0.1897,0.1802,1.6211,0.1748,0.7718,0.9742,35.9716,18842.0154,215.6236,0.6843,763.658760846632,232.36701330551,732.37410153574,2.08930793059695,1167.59705315511,1065.58335640305,1033.06500658479,839.92481805899,729.79299131611,1151.64927198556
"ellipsoid.100d4c.6.dat",2.9289,2,8.49,894471.7733,0.684330146356746,3.0374,0,49.9412,0.17,0.4564,0.1939,0.1962,2.4178,0.1824,0.7583,1.3307,32.4207,12623.5545,165.7564,0.4723,958.146887274006,172.496160451032,628.394665453674,0.886082341748159,846.804405979385,856.155942672421,855.107241798907,846.879247382267,946.196935319445,956.060101245208
"ellipsoid.100d4c.7.dat",3.1176,2,13.11,1296461.1164,0.689319743386478,5.1657,0,109.25,0.12,0.455,0.1947,0.1858,2.5975,0.1806,0.7704,1.4711,36.2918,21046.2562,253.5134,0.4359,1731.99966944173,1006.51431573432,1720.45970246675,0.732880929103761,1127.29954648665,1720.22358013384,1553.54680245792,1706.37124517598,1647.23999396302,1731.38846023152
"ellipsoid.100d4c.8.dat",3.0667,2,11.66,917438.7206,0.685712562293152,3.5946,0,58.3,0.2,0.4727,0.1942,0.1898,2.9698,0.1745,0.776,1.6481,29.2097,16879.8465,218.0571,0.5281,1493.41977096846,940.974791347722,1385.71207566941,1.02916463732073,1242.09075098942,1345.36803310872,1387.11807155655,505.970966629751,1474.91582529162,1492.06440588495
"ellipsoid.100d4c.9.dat",2.7987,2,6.29,1106914.9976,0.684594544223297,3.3199,0,62.9,0.1,0.4181,0.1992,0.198,1.591,0.1875,0.7406,0.777,34.1367,7039.5977,136.2532,0.5919,565.452262620791,388.824459938458,341.381450171363,2.62251518081152,386.351983848626,551.672315671238,558.633457047211,529.77019140049,516.013310327462,562.0325536724
"ellipsoid.50d10c.1.dat",3.431,1.699,53.96,208356.246,0.682139919810234,5.0161,9e-04,269.8,0.2,0.3201,0.1781,0.1788,3.0644,0.2099,0.6089,1.7697,34.2691,407532.7147,751.0547,0.4574,937.403549514244,742.807727444577,1066.9126121772,1.98843059536946,967.251986543057,1352.44238760026,1378.08405360447,746.642986044131,812.617767165344,1162.85985217797
"ellipsoid.50d10c.10.dat",3.5176,1.699,65.86,255007.7495,0.683305644353855,5.7463,0.0017,299.3636,0.22,0.2764,0.1798,0.1745,2.5509,0.2178,0.5669,1.5356,33.8188,521450.5536,973.2025,0.5782,1624.54256777016,628.611495427054,836.764279324841,2.02136424263952,1295.73036551875,1426.78040521419,1577.71771041761,708.529895817486,889.01393149189,1214.59961065312
"ellipsoid.50d10c.2.dat",3.5077,1.699,64.38,252260.9758,0.683147772948964,7.5403,0.0031,292.6364,0.22,0.3046,0.1695,0.1672,2.1275,0.2161,0.5799,1.5289,40.4397,441115.2426,907.7715,0.5726,620.155282075144,797.039713785498,1515.37146514583,1.93807680667717,1584.53637714739,1415.30024945494,1674.33706224352,1032.14553875455,1356.8031417536,1288.95597691378
"ellipsoid.50d10c.3.dat",3.4652,1.699,58.38,280729.8245,0.684459443367528,6.0468,0.0023,243.25,0.24,0.2998,0.1628,0.1857,2.6745,0.2142,0.5659,1.4743,36.3961,347276.2436,789.1404,0.4895,1335.93405637426,680.071721787498,621.955150367215,1.58987933485423,1072.67862019138,1128.71255574874,1116.80395918797,1065.04644148524,1236.59997139039,981.197435134874
"ellipsoid.50d10c.4.dat",3.4334,1.699,54.26,215541.0205,0.681747219815556,4.9307,0.0024,246.6364,0.22,0.3198,0.1746,0.1776,2.3373,0.2081,0.6303,1.719,35.1213,308234.2851,674.7583,0.4949,1638.16479526278,1002.09108123206,1244.82129299018,1.66270084454344,788.130167149301,1372.70240321006,1333.98546475792,1056.90252092076,1239.61677129458,1186.26555033931
"ellipsoid.50d10c.5.dat",3.3913,1.699,49.24,401597.399,0.687036201055724,9.5032,0.0074,246.2,0.2,0.3403,0.1617,0.1663,2.5047,0.2032,0.6577,1.4066,43.1618,237704.9899,604.3677,0.5288,1034.01899684843,734.489831306781,889.609815721844,2.41481904046336,960.883757480016,881.316823931379,1371.28558778104,835.958305513524,1298.50428113656,1067.83723858857
"ellipsoid.50d10c.6.dat",3.4698,1.699,59,221801.5074,0.68240906350652,5.8228,4e-04,268.1818,0.22,0.2958,0.1749,0.1774,2.1843,0.2116,0.5863,1.608,32.4204,384821.2888,888.9621,0.555,1087.39347276559,590.670770594718,847.513536044812,1.35959177074424,1189.87456326225,1164.66062611643,1354.70502920645,800.155173547653,975.882063771417,1103.24942043609
"ellipsoid.50d10c.7.dat",3.367,1.699,46.56,356601.7232,0.686096633440525,6.4027,0.0031,211.6364,0.22,0.3717,0.1634,0.1753,2.6191,0.2083,0.6072,1.4212,45.9014,210043.792,664.9063,0.5675,1095.50558690059,704.814598856867,1104.50632213418,2.21391206405268,1369.22391251,1324.20524707791,1388.85405808154,1343.81576464265,1069.57910694156,1442.67146237971
"ellipsoid.50d10c.8.dat",3.4969,1.699,62.8,272309.7334,0.683544358138199,7.0857,0.0046,285.4545,0.22,0.3273,0.1644,0.1703,2.2679,0.2136,0.5807,1.3693,38.4785,335152.0283,874.7143,0.5137,1251.84163133044,660.127677677806,1174.85412836802,2.09397345106222,1078.33541292386,1505.5683485236,1504.52408876138,1097.17864092697,741.138522974987,1185.88504525871
"ellipsoid.50d10c.9.dat",3.3506,1.699,44.84,239277.6146,0.682470132321073,4.9983,0.0071,203.8182,0.22,0.3071,0.1581,0.1697,2.5279,0.2094,0.5978,1.2875,35.5721,176527.7384,627.9295,0.5272,806.478358170568,399.155744077029,522.137127105765,1.94394657611075,956.354234568407,650.281026786459,1118.22975112777,508.770110936508,726.784475450373,979.934096516232
"ellipsoid.50d20c.1.dat",3.0983,1.699,25.08,198468.2779,0.678764349721214,2.1791,0.0045,69.6667,0.36,0.2134,0.1678,0.1644,2.1641,0.2443,0.4857,1.7182,26.7732,122785.4331,434.5934,0.4833,324.181256485581,133.115504885076,120.370438254388,2.04677246616239,309.037040804796,309.919320631323,312.51346356461,123.659230647386,229.205635801605,195.895241898492
"ellipsoid.50d20c.10.dat",3.0577,1.699,22.84,184693.7737,0.678787068748331,2.2881,0.0017,63.4444,0.36,0.2224,0.1754,0.1691,2.6288,0.2436,0.4844,1.9248,25.1522,124037.6914,402.0285,0.475,226.446635023795,95.8838317519688,105.484542660313,1.29837804775023,253.142264343385,251.782361415251,245.972098973325,167.668159966894,165.624509297851,120.795611762006
"ellipsoid.50d20c.2.dat",3.0618,1.699,23.06,237933.5564,0.679684849840678,2.5929,0.0032,64.0556,0.36,0.216,0.1626,0.1845,2.9964,0.2408,0.4871,1.6131,26.7965,100288.1908,407.5333,0.5417,235.080638585888,82.861375699849,75.2036153080091,18.1553301474843,263.043304298555,40.362640670963,273.895438183532,59.6520248339879,193.209398758602,125.576705938312
"ellipsoid.50d20c.3.dat",3.1166,1.699,26.16,208614.843,0.679315800623175,2.6214,8e-04,76.9412,0.34,0.218,0.1835,0.1766,2.9551,0.2449,0.4836,2.009,26.5168,189359.014,465.3895,0.5158,367.018734930893,133.457439886761,164.613373954387,1.76627815196462,271.95978308724,272.81371682037,339.334991278734,207.140215803193,234.016735479155,242.179356824309
"ellipsoid.50d20c.4.dat",3.0955,1.699,24.92,252535.2575,0.679645744639059,2.4335,0.0016,69.2222,0.36,0.2147,0.1757,0.1778,3.0495,0.2421,0.4821,1.9734,25.7811,165239.9212,456.1908,0.4788,256.140972863111,104.500603699317,162.941975839074,4.99139586533297,290.323726754105,258.831950945469,298.385338140985,145.126086866438,208.386778199599,79.9525760619103
"ellipsoid.50d20c.5.dat",3.0945,1.699,24.86,204911.2865,0.679294613468622,2.1911,0.0023,69.0556,0.36,0.2172,0.1718,0.1796,2.6172,0.246,0.4799,1.6967,27.684,128997.2453,444.397,0.4739,317.437692264051,80.9446891710067,110.09989507133,1.73058660874446,191.436153998001,207.47653661715,306.35190181625,138.188633992093,256.397221562346,201.170215772507
"ellipsoid.50d20c.6.dat",3.0261,1.699,21.24,170617.5703,0.678458380127773,1.8321,0.0011,62.4706,0.34,0.2153,0.1774,0.1756,2.8547,0.2416,0.4785,2.1875,21.6412,139422.6169,412.1599,0.4894,296.82932063247,87.6844448779044,184.00225916345,14.1018982986965,284.412159593007,245.343449558625,271.642089272674,155.115857053423,258.330221811296,159.177193834236
"ellipsoid.50d20c.7.dat",3.003,1.699,20.14,168805.5895,0.678515867074502,1.5995,0.0021,59.2353,0.34,0.2221,0.1725,0.1626,2.3843,0.2419,0.4787,2.1382,19.3423,113790.871,390.8489,0.4385,258.833017666477,74.0025925676465,223.187960444961,5.46479789595742,234.278879096264,229.948703392296,215.968387005839,167.183021859266,206.503928117131,121.164988083242
"ellipsoid.50d20c.8.dat",3.0722,1.699,23.62,196521.3287,0.678883370631862,1.9034,0.0043,65.6111,0.36,0.2167,0.168,0.1736,2.7141,0.2439,0.4751,1.8779,26.2063,135045.1396,432.9709,0.4832,259.572560787189,94.4010831442018,52.758215752009,2.64246428858632,220.440829455867,230.993494518303,276.775553153992,79.900994553222,177.184771618079,193.581311579055
"ellipsoid.50d20c.9.dat",3.0473,1.699,22.3,206054.0995,0.679356259184496,2.2917,0.0048,58.6842,0.38,0.2198,0.1553,0.1774,3.0304,0.2418,0.4802,1.6666,26.3723,99109.8108,409.5741,0.484,249.791637229154,113.679539519154,83.7677204989142,9.17431539481548,286.968274248169,248.395900569549,271.538254104058,167.919249700936,175.802157687324,258.269415421921
