"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"10d-20c-no0.dat",3.0056,1,101.3,5844.8966,0.676635040325889,8.6025,0.0558,112.5556,0.9,0.2611,0.1252,0.1324,38.8156,0.1851,0.5907,51.3316,7.968,10914615.4982,213.1133,0.4409,1.37758170155549,1.36607816992488,1.32891152287021,0.759064018038928,0.756627297471255,0.706934589233131,0.763348111461462,0.672989660562147,1.3324179440465,1.39711841218877
"10d-20c-no1.dat",2.9562,1,90.4,5518.936,0.676661851361243,8.0917,0.0548,100.4444,0.9,0.2956,0.1316,0.1278,48.2872,0.187,0.614,47.5813,7.7387,6788136.4192,181.2206,0.452,0.87199653672592,1.32720422078124,1.92502618261197,0.715134637636509,0.733836408085125,0.81083048986376,0.81083048986376,0.733153296313792,1.14031597033824,1.50737658161089
"10d-20c-no2.dat",3.066,1,116.4,5824.5831,0.676648027499401,8.0567,0.0526,145.5,0.8,0.2725,0.1321,0.1336,40.066,0.1901,0.6007,49.028,8.2332,12442506.6239,239.6871,0.4786,1.20085143594602,0.888083146341661,1.71575110937873,0.858163607747589,0.733165330778786,0.731966949486438,0.783039953918641,0.723812323184694,0.916302631781189,1.23040882444071
"10d-20c-no3.dat",3.0795,1,120.1,6332.8429,0.676624161926262,8.1115,0.05,133.4444,0.9,0.2333,0.129,0.1338,37.2893,0.1915,0.5701,52.2929,7.4505,14071500.449,248.1011,0.4895,1.38637354265003,0.960173662143765,1.74110953198463,0.765199473468491,0.750349015859445,0.748076042653368,0.748076042653368,0.746046751496529,1.30607372695758,1.00348862727167
"10d-20c-no4.dat",3.0892,1,122.8,5866.0794,0.676617948082223,7.8484,0.0439,153.5,0.8,0.2501,0.1345,0.1376,35.2856,0.1935,0.5636,49.3003,7.8693,14697548.7439,258.6576,0.5562,1.12618322488524,1.1089940825339,1.3360514281634,0.825327131634064,0.778369580073744,0.776235722472732,0.774657400572252,0.803938603121303,0.98746217491478,1.0107125687602
"10d-20c-no5.dat",3.0962,1,124.8,6193.9971,0.676601708491452,8.8606,0.053,138.6667,0.9,0.2481,0.1297,0.1337,44.0033,0.1888,0.566,50.6922,8.0389,14599255.3104,257.0829,0.4741,1.01529534643677,1.43521758839242,1.83471246649858,0.759481698122003,0.715273806437736,0.715273806437736,0.715273806437736,0.708536936617808,1.53637771343173,1.14307773082578
"10d-20c-no6.dat",3.1069,1,127.9,6311.3588,0.676628450588913,7.3151,0.0453,142.1111,0.9,0.2726,0.1337,0.1451,34.5236,0.189,0.5968,49.0559,7.4398,13703444.7993,257.4351,0.5024,0.853995093338879,1.34424130759602,1.64801783943508,0.910675559585122,0.834140885970362,0.845259330848945,0.843385984407253,0.777855113611292,1.41018881716566,1.45986298749834
"10d-20c-no7.dat",3.0342,1,108.2,5425.7951,0.676629504975856,8.1501,0.0591,120.2222,0.9,0.2436,0.117,0.1316,43.7554,0.1917,0.5487,49.0902,7.8496,11367814.453,227.35,0.5132,1.48888946790225,0.966994976676973,1.770694698616,0.79459908727664,0.711390274473118,0.711390274473118,0.711390274473118,0.744500662668973,1.20985230118332,0.944987270589031
"10d-20c-no8.dat",3.1086,1,128.4,6116.6606,0.676644084251881,7.6597,0.0441,142.6667,0.9,0.2591,0.1298,0.1385,35.1471,0.1897,0.5763,49.2219,7.5969,13872762.3425,261.2291,0.543,0.974895817609368,1.11668912397973,1.65489568854533,0.738477003437099,0.79228001301975,0.79228001301975,0.79228001301975,0.74180375749446,1.37153530076827,1.95141895502614
"10d-20c-no9.dat",3.1193,1,131.6,7367.3587,0.676638738299639,8.7943,0.0489,146.2222,0.9,0.2817,0.1276,0.1393,39.1585,0.1901,0.5813,48.3003,7.9177,15963323.6118,277.9349,0.4234,1.29841011851619,1.84219006452435,1.57924016581489,0.912141356760088,0.770389931719496,0.770389931719496,0.770389931719496,0.756356109897575,1.29303743863229,1.16653247737335
"10d-40c-no0.dat",3.2871,1,193.7,6642.3071,0.676590814852923,10.892,0.0348,215.2222,0.9,0.2136,0.1322,0.1387,42.3403,0.1904,0.5056,59.1591,8.176,46439378.0106,398.8921,0.5358,1.19947234915013,1.08682763999665,1.72890823494154,0.918672558349969,0.755532252571303,0.756747272176038,0.755990765660333,0.810016442393094,1.48915395522501,1.84471468074576
"10d-40c-no1.dat",3.3596,1,228.9,6533.8931,0.676579756489111,10.237,0.0303,254.3333,0.9,0.2137,0.1373,0.1438,36.9333,0.1923,0.5121,58.4901,8.2245,59433811.9708,462.8194,0.4852,1.18914970036813,1.10062418295271,1.76906692970205,0.877301750317516,0.800024080551422,0.785265128475636,0.823623155973681,0.868104982291203,1.34431294243504,2.60890202614804
