"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"10d-20c-no0.dat",3.0056,1,101.3,5844.8966,0.676635040325889,8.6025,0.0558,112.5556,0.9,0.2611,0.1252,0.1324,38.8156,0.1851,0.5907,51.3316,7.968,10914615.4982,213.1133,0.4409,3.92927503187779e-05,2.20171012080522e-05,2.90445725822975e-05,2.55400903644359e-05,2.16418155929931e-05,2.1792082088359e-05,2.13384840685181e-05,2.34185953711919e-05,4.02327880746465e-05,3.90968540802346e-05
"10d-20c-no1.dat",2.9562,1,90.4,5518.936,0.676661851361243,8.0917,0.0548,100.4444,0.9,0.2956,0.1316,0.1278,48.2872,0.187,0.614,47.5813,7.7387,6788136.4192,181.2206,0.452,2.28732963153497e-05,2.12643471625268e-05,3.53923132583064e-05,2.24623230545725e-05,1.98103898930691e-05,2.06574814291927e-05,2.01520502747297e-05,2.33144951386747e-05,2.63458356260592e-05,2.60588853150644e-05
"10d-20c-no2.dat",3.066,1,116.4,5824.5831,0.676648027499401,8.0567,0.0526,145.5,0.8,0.2725,0.1321,0.1336,40.066,0.1901,0.6007,49.028,8.2332,12442506.6239,239.6871,0.4786,3.27968313876363e-05,2.98067991928375e-05,2.90320386820239e-05,3.17065738432615e-05,2.07834755852395e-05,2.15326195152327e-05,2.02305425344198e-05,2.51861184368158e-05,3.25818061905508e-05,3.20367341711868e-05
"10d-20c-no3.dat",3.0795,1,120.1,6332.8429,0.676624161926262,8.1115,0.05,133.4444,0.9,0.2333,0.129,0.1338,37.2893,0.1915,0.5701,52.2929,7.4505,14071500.449,248.1011,0.4895,3.01491711613292e-05,2.48371876521717e-05,3.27229211727985e-05,3.04822862056412e-05,2.10146150108384e-05,2.10476172182867e-05,2.08657741721544e-05,2.78585127108512e-05,3.22863268881256e-05,3.17878989495749e-05
"10d-20c-no4.dat",3.0892,1,122.8,5866.0794,0.676617948082223,7.8484,0.0439,153.5,0.8,0.2501,0.1345,0.1376,35.2856,0.1935,0.5636,49.3003,7.8693,14697548.7439,258.6576,0.5562,3.00538536751979e-05,2.71846291948805e-05,3.11582171926483e-05,2.91395925150366e-05,2.06764058789227e-05,2.08795980439266e-05,2.05042673948553e-05,3.18440220585645e-05,3.08975712913519e-05,3.52575776210893e-05
"10d-20c-no5.dat",3.0962,1,124.8,6193.9971,0.676601708491452,8.8606,0.053,138.6667,0.9,0.2481,0.1297,0.1337,44.0033,0.1888,0.566,50.6922,8.0389,14599255.3104,257.0829,0.4741,2.58849607095458e-05,2.27404206627545e-05,2.87035350923942e-05,2.61317230807439e-05,2.07337609297414e-05,2.08234028161493e-05,2.05368580345736e-05,2.43274166715083e-05,3.20566261796589e-05,3.04456411456021e-05
"10d-20c-no6.dat",3.1069,1,127.9,6311.3588,0.676628450588913,7.3151,0.0453,142.1111,0.9,0.2726,0.1337,0.1451,34.5236,0.189,0.5968,49.0559,7.4398,13703444.7993,257.4351,0.5024,2.7640362559725e-05,2.19115498988155e-05,2.65615232479399e-05,3.15903352009721e-05,2.28925475385549e-05,2.1498473596296e-05,2.0948704083955e-05,3.1599404595744e-05,3.07560540779895e-05,3.41245295218147e-05
"10d-20c-no7.dat",3.0342,1,108.2,5425.7951,0.676629504975856,8.1501,0.0591,120.2222,0.9,0.2436,0.117,0.1316,43.7554,0.1917,0.5487,49.0902,7.8496,11367814.453,227.35,0.5132,3.37192378797843e-05,2.43904845934997e-05,2.9726666552432e-05,2.82408000728382e-05,2.0560774828483e-05,2.05953397760372e-05,2.04564162898025e-05,2.5493952552621e-05,3.23009662160985e-05,3.56545263141275e-05
"10d-20c-no8.dat",3.1086,1,128.4,6116.6606,0.676644084251881,7.6597,0.0441,142.6667,0.9,0.2591,0.1298,0.1385,35.1471,0.1897,0.5763,49.2219,7.5969,13872762.3425,261.2291,0.543,2.49965569545594e-05,2.42422435862239e-05,2.76188421465132e-05,2.68525124390736e-05,2.08645654656324e-05,2.12837282065782e-05,2.06440358087517e-05,2.59153305001054e-05,2.93383634464625e-05,2.94260625164639e-05
"10d-20c-no9.dat",3.1193,1,131.6,7367.3587,0.676638738299639,8.7943,0.0489,146.2222,0.9,0.2817,0.1276,0.1393,39.1585,0.1901,0.5813,48.3003,7.9177,15963323.6118,277.9349,0.4234,2.56656375470888e-05,2.00589031909517e-05,2.50668308761077e-05,3.12277914040417e-05,2.04518664722155e-05,2.04416120477806e-05,2.03929881622174e-05,2.60989017666594e-05,2.70383652412287e-05,3.0335716118442e-05
"10d-40c-no0.dat",3.2871,1,193.7,6642.3071,0.676590814852923,10.892,0.0348,215.2222,0.9,0.2136,0.1322,0.1387,42.3403,0.1904,0.5056,59.1591,8.176,46439378.0106,398.8921,0.5358,3.00620076042774e-05,2.4600107764876e-05,3.45361183099069e-05,2.79359952760895e-05,2.03738392953639e-05,2.05988307562421e-05,2.02950918447945e-05,2.97919859609048e-05,3.49875514986403e-05,4.73116316211586e-05
"10d-40c-no1.dat",3.3596,1,228.9,6533.8931,0.676579756489111,10.237,0.0303,254.3333,0.9,0.2137,0.1373,0.1438,36.9333,0.1923,0.5121,58.4901,8.2245,59433811.9708,462.8194,0.4852,2.81747841969696e-05,2.36987956437014e-05,3.182396901542e-05,3.34044009508932e-05,2.10707277163348e-05,2.1754405034408e-05,2.05520250827144e-05,3.52754390065634e-05,3.27629765225742e-05,4.90669415942803e-05
"10d-40c-no2.dat",3.3983,1,250.2,8020.0413,0.67656276220982,11.2487,0.0289,278,0.9,0.1958,0.1381,0.1461,38.6647,0.1901,0.4951,58.3279,8.261,69358897.4539,500.8406,0.4839,2.84378821719617e-05,2.34893758568528e-05,3.0587989660664e-05,3.91086976708331e-05,2.12511559680837e-05,2.09607730186786e-05,2.04552106468856e-05,3.70684643708143e-05,3.09097150319676e-05,5.05196644549018e-05
"10d-40c-no3.dat",3.3556,1,226.8,7388.2075,0.676630693610275,8.811,0.0278,252,0.9,0.2096,0.1391,0.1477,35.5176,0.1968,0.5073,54.0092,7.9519,59744613.6677,484.0777,0.5036,2.848832451837e-05,2.93538475680581e-05,5.78727595819745e-05,3.94979788643987e-05,2.13736147930576e-05,2.15953396189269e-05,2.09719774492048e-05,6.26456405495189e-05,3.18207064744495e-05,5.01670707748579e-05
"10d-40c-no4.dat",3.4325,1,270.7,7344.97,0.676587918010063,10.4822,0.0266,300.7778,0.9,0.2071,0.1366,0.1508,33.5324,0.1984,0.4913,56.5359,8.1509,90493144.4936,590.2881,0.5411,2.9630066208688e-05,2.42184207557756e-05,3.04937921744553e-05,3.34729925560992e-05,2.10834740896584e-05,2.18045972316148e-05,2.06981255040667e-05,4.33398877587731e-05,3.3710882298558e-05,5.05139976247767e-05
"10d-40c-no5.dat",3.372,1,235.5,6340.6168,0.676558632467156,10.7515,0.0314,261.6667,0.9,0.2218,0.1303,0.1442,37.9475,0.1867,0.4993,60.2339,8.1952,59626922.6616,463.5468,0.5335,2.6473805473008e-05,2.55602214336659e-05,3.15948704725202e-05,2.81636935411164e-05,2.07257997578653e-05,2.08350397466095e-05,2.06172241028377e-05,2.95000744890529e-05,2.85931198352434e-05,4.50454475715171e-05
"10d-40c-no6.dat",3.4252,1,266.2,7770.5959,0.676569187947175,10.1519,0.0303,295.7778,0.9,0.2312,0.1317,0.1488,36.2032,0.1931,0.5136,56.2166,8.2909,84696988.2878,559.0727,0.5098,2.41084520363252e-05,2.44634631702206e-05,3.14844542671878e-05,4.15183224671744e-05,2.09286917758145e-05,2.14317448367887e-05,2.05134191499657e-05,3.65951931956779e-05,2.89650880936707e-05,5.2235639294663e-05
"10d-40c-no7.dat",3.3345,1,216,6844.0351,0.676606542126294,9.4583,0.0306,240,0.9,0.2218,0.1399,0.1422,38.975,0.1944,0.5,55.3852,8.2336,53789522.8682,456.0695,0.546,2.63926280774324e-05,2.6930374173778e-05,3.00946267852441e-05,3.3131059532841e-05,2.0758041003953e-05,2.09281296345371e-05,2.04647449228688e-05,3.91762541492516e-05,3.00735790918308e-05,4.4777905056119e-05
"10d-40c-no8.dat",3.3629,1,230.6,7541.7192,0.676587058100547,9.7516,0.0307,256.2222,0.9,0.218,0.134,0.1462,41.2542,0.1909,0.4922,56.0181,8.1194,60566625.4122,474.8535,0.5217,2.71428384341069e-05,2.9686725039747e-05,2.92412669408563e-05,3.43943066800133e-05,2.08585780271059e-05,2.11871539911667e-05,2.09287021998508e-05,3.83311740418673e-05,3.00981889741083e-05,4.64798349067524e-05
"10d-40c-no9.dat",3.3746,1,236.9,9027.4626,0.676637546762571,11.1177,0.0264,263.2222,0.9,0.2064,0.1417,0.1485,35.6771,0.1958,0.5208,54.6047,8.3304,64530699.3635,488.884,0.4831,3.13143865166398e-05,2.55904071116997e-05,3.07653542620814e-05,3.0317588178497e-05,2.14469435325575e-05,2.11527255462962e-05,2.04168216710737e-05,3.35842023409761e-05,3.49731463897954e-05,5.02952609260324e-05
"10d-4c-no0.dat",3.1103,1,128.9,3214.0548,0.676773340625588,2.87,7e-04,143.2222,0.9,0.3575,0.1945,0.1609,59.2565,0.194,0.6138,42.9446,6.4812,19383200.1426,259.9389,0.4607,4.70092046746002e-05,4.72273120631002e-05,5.39138581835185e-05,6.83692454550779e-05,4.71616057036554e-05,4.79657300925962e-05,4.55244119567064e-05,6.83861811196313e-05,4.90101842499795e-05,4.69551978015224e-05
"10d-4c-no1.dat",2.9814,1,95.8,2857.622,0.676827162253358,2.4775,3e-04,106.4444,0.9,0.3191,0.1945,0.158,63.8976,0.1926,0.6481,47.3657,6.3982,10721224.9914,190.4443,0.4707,4.84528825662251e-05,4.17205133696662e-05,5.17232710605729e-05,7.45026666939065e-05,4.90289930221554e-05,5.18594292985448e-05,4.72225545363087e-05,7.46212015280347e-05,4.97647234916125e-05,4.85793504436038e-05
"10d-4c-no2.dat",2.9232,1,83.8,1764.9502,0.676731575872597,1.8917,0.0039,93.1111,0.9,0.3284,0.1728,0.1541,64.5825,0.1937,0.6145,54.3389,5.8896,10080308.1092,168.2858,0.5331,5.47786508304121e-05,5.51791701716896e-05,6.0401423656464e-05,7.77048074447344e-05,5.76268527538061e-05,6.42364777293417e-05,5.34635734052649e-05,7.77890185773625e-05,5.96273164392146e-05,5.48956709189087e-05
"10d-4c-no3.dat",3.1199,1,131.8,3276.7065,0.676736766533162,2.5419,0.0021,146.4444,0.9,0.2819,0.1736,0.1576,51.3623,0.1935,0.6089,48.214,6.1012,17371694.8394,264.6365,0.5111,5.06796786291398e-05,4.98601157596398e-05,5.33200897086293e-05,6.83281419937176e-05,5.16078953436991e-05,6.30819788445366e-05,4.91004493501433e-05,6.84276876392475e-05,5.39536177284017e-05,5.10565194504743e-05
"10d-4c-no4.dat",2.9699,1,93.3,2633.1001,0.676768667362057,1.8609,5e-04,103.6667,0.9,0.3573,0.1938,0.1553,54.0985,0.195,0.6071,48.6057,5.7542,9827902.3438,187.5253,0.4934,5.03250102088415e-05,4.96763505593249e-05,5.19567604578784e-05,7.20510901655151e-05,5.27189157497408e-05,4.92609804746914e-05,4.81223191221938e-05,7.19516179911787e-05,5.22362151422463e-05,4.92115874640795e-05
"10d-4c-no5.dat",3.0565,1,113.9,3053.6656,0.676776290441777,2.9191,3e-04,126.5556,0.9,0.3235,0.1943,0.1653,64.4846,0.1995,0.5976,44.3996,6.1594,14134576.7908,237.7858,0.4943,4.93541723995582e-05,4.95211697539362e-05,5.52985562852522e-05,6.97542210205299e-05,5.38439071080304e-05,5.37076577409627e-05,4.78383030660566e-05,6.9697939997945e-05,5.24062922977821e-05,4.96364092965648e-05
"10d-4c-no6.dat",2.9899,1,97.7,2491.8974,0.676737368832654,2.4318,0.002,108.5556,0.9,0.3068,0.184,0.1537,57.9823,0.196,0.5923,48.1614,5.7897,10859542.3024,199.0674,0.5175,5.40813465862654e-05,5.11456515388215e-05,5.71378530218427e-05,7.11148834866269e-05,5.05328623894841e-05,5.01518750243163e-05,4.86693962604975e-05,7.11058496685935e-05,5.4146250168774e-05,5.36063870093901e-05
"10d-4c-no7.dat",3.1708,1,148.2,3414.777,0.676704883845817,2.4336,0.0016,185.25,0.8,0.3563,0.191,0.1472,47.8328,0.1861,0.6799,50.2532,7.5671,22861807.3724,282.9713,0.5672,4.70362431396292e-05,4.62149984824953e-05,5.60987778925155e-05,6.63308947452905e-05,5.31816319356013e-05,5.53474120321807e-05,4.5977496211532e-05,7.76256952831009e-05,5.69909908371627e-05,4.62575221259867e-05
"10d-4c-no8.dat",2.985,1,96.6,2223.3143,0.676719096662512,2.2637,0.0015,107.3333,0.9,0.273,0.1824,0.1534,58.861,0.1934,0.6019,49.1546,5.6283,11251166.4281,194.3526,0.4951,5.41438064774205e-05,5.16085130588155e-05,5.53395481586921e-05,7.11116942017083e-05,4.7794113374776e-05,4.91162563480242e-05,4.65177998475091e-05,7.10010469272684e-05,5.51823088969727e-05,4.82643789627801e-05
"10d-4c-no9.dat",3.073,1,118.3,2092.9939,0.676691676796707,1.8208,0.0015,131.4444,0.9,0.3066,0.1774,0.1575,61.7954,0.1906,0.6684,56.6699,5.3403,17316346.8119,231.8013,0.487,5.50704306353532e-05,5.42114501157126e-05,5.75535556135421e-05,7.67241589710505e-05,5.75423605765003e-05,5.86509210821482e-05,5.31445031307131e-05,7.66675150015554e-05,5.86453819324485e-05,5.56913674640023e-05
"2d-10c-no0.dat",3.473,0.301,1486,27.1526,0.676563258562655,94.7976,0.001,1486,1,0.5675,0.1526,0.1801,5.7629,0.1777,0.8034,10.8436,372.743,818959.5073,565.4182,0.5038,1.53183286813058e-05,1.53258086123499e-05,1.57165842487758e-05,1.80151995485022e-05,1.41895175845317e-05,1.39305382054347e-05,1.4707620814852e-05,1.4326276185491e-05,1.48306999916245e-05,1.49699789416397e-05
"2d-10c-no1.dat",3.4023,0.301,1262.5,193.6764,0.67661216383011,112.4903,0.0042,1262.5,1,0.5672,0.184,0.1603,8.4666,0.1796,0.7962,9.9965,630.9364,1250468.0464,505.8104,0.5413,1.24882364715861e-05,1.0767409771413e-05,1.35434985879455e-05,2.47279211736174e-05,1.82935795629374e-05,1.11657791808403e-05,1.14846296409207e-05,1.25211814240015e-05,1.25567529354506e-05,1.25959772515597e-05
"2d-10c-no2.dat",3.4876,0.301,1536.5,423.0761,0.676565760645365,151.3574,0,1536.5,1,0.6577,0.1754,0.2017,6.8471,0.1829,0.8262,12.1575,651.147,1403446.5457,623.2757,0.384,1.55233254742524e-05,1.39568014962295e-05,1.71452999480564e-05,1.93226551217613e-05,1.7370916168132e-05,1.65486868424173e-05,1.52147507136727e-05,1.6823780566079e-05,1.67071733225246e-05,1.56190734823566e-05
"2d-10c-no3.dat",3.5262,0.301,1679.5,496.8316,0.676530285205265,236.1748,0,1679.5,1,0.531,0.2122,0.1725,6.3137,0.1872,0.7987,10.5814,686.9597,925410.1029,698.4214,0.5605,1.30419753624359e-05,1.37862489727182e-05,1.27564896895e-05,1.54511786337898e-05,1.1416453739477e-05,1.74783081367232e-05,1.51014356393265e-05,1.32529620132433e-05,1.38389061861357e-05,1.29119623254587e-05
"2d-10c-no4.dat",3.5173,0.301,1645.5,183.3464,0.676585740298284,124.8025,0.0033,1645.5,1,0.698,0.1596,0.1665,7.019,0.1803,0.8097,10.0291,626.7592,764512.9214,646.0526,0.4286,1.20828546605051e-05,1.09483103155028e-05,1.34570235641573e-05,1.54986939872199e-05,1.15822362455481e-05,1.22080737326169e-05,1.19792294978032e-05,1.17120642885302e-05,1.28799483830819e-05,1.20814607125153e-05
"2d-10c-no5.dat",3.5599,0.301,1815,48.297,0.676588708981686,167.2791,2e-04,1815,1,0.7335,0.1856,0.1826,14.4266,0.177,0.8827,10.9812,765.6859,1302422.1007,741.9055,0.561,1.13004697798873e-05,1.0731626740137e-05,1.35008044551627e-05,2.86389424786301e-05,1.98293829110157e-05,1.10320962075243e-05,1.25515741889541e-05,1.19413029048214e-05,1.2027638055809e-05,1.14442882587833e-05
"2d-10c-no6.dat",3.5325,0.301,1704,66.577,0.676614020073605,96.1482,0.0026,1704,1,0.5758,0.1698,0.1694,9.1731,0.176,0.8092,10.3234,712.4282,1817727.0852,672.7621,0.4808,1.48562770861397e-05,1.26806389900671e-05,1.58588493679066e-05,2.56328985731609e-05,1.27441635269713e-05,1.26644557134152e-05,1.4203076719867e-05,1.26361714577511e-05,1.47041498573426e-05,1.43037994113982e-05
"2d-10c-no7.dat",3.4038,0.301,1267,433.0298,0.676606829488461,110.5555,0.0012,1267,1,0.6213,0.1871,0.1783,9.4512,0.176,0.8122,11.2026,811.5412,1789947.4994,480.1452,0.3143,1.36215999219778e-05,1.8043960266617e-05,1.50590602691025e-05,2.17532257044351e-05,1.58461443797302e-05,1.60533258883139e-05,1.60830037511405e-05,1.62236740071841e-05,1.40993013857703e-05,1.33524656579019e-05
"2d-10c-no8.dat",3.4518,0.301,1415,283.1979,0.6765869557822,203.2103,0,1415,1,0.7287,0.1897,0.1981,7.9666,0.1796,0.8237,10.9094,851.968,374042.9603,557.8069,0.5563,1.47960913171073e-05,1.65683091652589e-05,1.46318548300865e-05,2.90753094376547e-05,1.60892120807468e-05,1.40602455004229e-05,1.46995582487743e-05,1.3860254682367e-05,1.47412011943615e-05,1.43941001148119e-05
"2d-10c-no9.dat",3.5539,0.301,1790,92.7729,0.676543909510047,207.7096,0,1790,1,0.5454,0.1837,0.181,5.9482,0.1778,0.8237,11.6969,786.2712,483752.6732,709.113,0.5057,1.68250252456949e-05,1.53013381027296e-05,1.60397161237522e-05,2.10752342430153e-05,1.46693039177001e-05,1.38453116434345e-05,1.36025749063801e-05,1.52476621239667e-05,1.77641092296989e-05,1.64302508071663e-05
"2d-20c-no0.dat",3.181,0.301,758.5,109.2867,0.676589290236979,48.3451,0,758.5,1,0.6076,0.1919,0.1843,5.407,0.1696,0.7953,11.9418,359.4942,63265.7786,274.9094,0.4476,1.25617687743738e-05,1.21107733455914e-05,1.55653776492313e-05,1.40380800062248e-05,1.23436567876858e-05,1.32455454124491e-05,1.24671159416805e-05,1.22345686824761e-05,1.2829623371038e-05,1.2594848031579e-05
"2d-20c-no1.dat",3.0903,0.301,615.5,16.9623,0.67661191129972,34.3269,5e-04,615.5,1,0.5393,0.1772,0.1685,7.9653,0.1718,0.8335,10.1106,339.9658,134379.4632,225.6193,0.4731,1.11358319844923e-05,1.11871753186746e-05,1.26022722406229e-05,1.65816544213399e-05,1.2000977130069e-05,1.13315079184759e-05,1.07710341085771e-05,1.09233271353525e-05,1.10132327717589e-05,1.07772298370633e-05
"2d-20c-no2.dat",3.035,0.301,542,12.7314,0.676620765102258,30.502,0.0076,542,1,0.6636,0.16,0.1603,6.666,0.1698,0.8196,9.7654,237.2127,54553.6747,196.4464,0.6254,1.01286100865517e-05,1.1740176716105e-05,1.33092281387654e-05,1.1585770547332e-05,1.08489884529782e-05,1.06076223862916e-05,1.07704400503863e-05,1.06486279998342e-05,1.04997855782405e-05,1.01057592171952e-05
"2d-20c-no3.dat",3.0527,0.301,564.5,28.3108,0.676590814127261,41.529,2e-04,564.5,1,0.594,0.1852,0.1688,5.8292,0.1774,0.8023,11.3496,306.6234,54316.6481,226.4376,0.402,1.37288495294207e-05,1.3317267025198e-05,1.59617727163928e-05,1.71144189267928e-05,1.39579441255074e-05,1.43536893430627e-05,1.27785533392762e-05,1.46195639624866e-05,1.45786121203846e-05,1.41755285549569e-05
"2d-20c-no4.dat",3.1602,0.301,723,73.2844,0.676590439685649,43.5315,0,723,1,0.5306,0.176,0.1924,5.3679,0.1665,0.8087,10.6104,366.1558,153016.4398,272.527,0.5697,1.46693177819909e-05,1.29527881330235e-05,1.63508307594045e-05,1.57136741280308e-05,1.55370145508285e-05,1.3146984461785e-05,1.2827458632677e-05,1.63932343765922e-05,1.40051101450726e-05,1.40597746219462e-05
"2d-20c-no5.dat",3.0711,0.301,589,22.563,0.676619122203402,36.9157,2e-04,589,1,0.6178,0.1613,0.1585,6.0383,0.1693,0.7961,10.4215,334.9447,50877.6112,216.6572,0.4519,1.22905674091975e-05,1.21710711174114e-05,1.45957543630463e-05,1.4969132802167e-05,1.2677446017084e-05,1.21782427548925e-05,1.23356283782236e-05,1.37126430134069e-05,1.24422283071918e-05,1.22428719220829e-05
"2d-20c-no6.dat",3.0708,0.301,588.5,35.0776,0.676587594364794,42.0465,0,588.5,1,0.5477,0.1794,0.1856,4.8452,0.1689,0.8264,12.1353,328.4195,93985.6519,216.8923,0.5959,1.52256006789163e-05,1.66853763107469e-05,1.70198624120322e-05,1.64285470015061e-05,1.69572365112404e-05,1.68197484235938e-05,1.40549991313201e-05,1.5846725055277e-05,1.55685096261378e-05,1.50358700234373e-05
"2d-20c-no7.dat",3.0924,0.301,618.5,8.3438,0.676598778993801,29.7017,3e-04,618.5,1,0.531,0.1728,0.1841,5.8052,0.1684,0.8024,10.9405,360.3106,43025.5495,224.5993,0.4868,1.27930170969664e-05,1.27631849771612e-05,1.40305540000399e-05,1.83720060302133e-05,1.22107581365504e-05,1.17887834186149e-05,1.15191838744052e-05,1.22844443812193e-05,1.27593773582256e-05,1.22935374312551e-05
"2d-20c-no8.dat",3.0615,0.301,576,66.1007,0.67662274107999,31.0349,1e-04,576,1,0.5888,0.1674,0.1856,5.4978,0.1656,0.808,11.0772,379.065,39722.1823,206.5055,0.4662,1.30698428373335e-05,1.54455748129507e-05,1.49068533202338e-05,1.54354115403372e-05,1.44380833417578e-05,1.34378069098542e-05,1.26315031240486e-05,1.32169322635103e-05,1.43630128445587e-05,1.32908330411002e-05
"2d-20c-no9.dat",3.0813,0.301,603,9.4145,0.676587537037493,34.5385,0,603,1,0.5284,0.1685,0.1877,5.9775,0.1823,0.8039,12.1324,339.9301,67359.1727,240.4955,0.63,1.50541940222096e-05,1.52977552982129e-05,1.69892687473728e-05,1.87094699173212e-05,1.57126515296653e-05,1.47148496131455e-05,1.42967108514054e-05,1.57651677899785e-05,1.61761722674693e-05,1.48802417317677e-05
"2d-40c-no0.dat",3.4087,0.301,1281.5,87.4862,0.676579746329842,57.0217,0,1281.5,1,0.5829,0.19,0.1779,4.5356,0.1653,0.7953,11.5157,485.8677,237926.468,447.1276,0.4407,1.36591025626404e-05,1.35062355126462e-05,1.66241391355447e-05,1.68190747174796e-05,1.36433085024072e-05,1.37031948618927e-05,1.33341742747419e-05,1.35374717685952e-05,1.37950317278627e-05,1.3315702464673e-05
"2d-40c-no1.dat",3.3454,0.301,1107.5,10.2397,0.676567884658153,51.3575,0,1107.5,1,0.5352,0.1831,0.1762,3.9068,0.1649,0.8076,11.3362,477.8564,156958.8793,388.9589,0.5315,1.21436534330565e-05,1.30514972999199e-05,1.49673606152382e-05,2.0377158655964e-05,1.22945648910737e-05,1.21752774078097e-05,1.18039814399858e-05,1.32070348884113e-05,1.21503147121775e-05,1.19751086873896e-05
"2d-40c-no2.dat",3.3316,0.301,1073,67.4691,0.676580980680971,55.1385,0,1073,1,0.6202,0.1842,0.1782,3.7844,0.1703,0.8,11.5558,456.5295,215759.5738,395.8293,0.4992,1.55303704016994e-05,1.6579738420099e-05,1.67967997052233e-05,1.86356466557708e-05,1.60462119798909e-05,1.41976584455732e-05,1.34731569904903e-05,1.63202194651877e-05,1.60866558178821e-05,1.52140272199282e-05
"2d-40c-no3.dat",3.3591,0.301,1143,47.9331,0.676569018142258,44.9449,0,1143,1,0.5157,0.1808,0.177,4.2134,0.1674,0.8099,11.3815,488.3165,211404.1781,414.9983,0.5017,1.27648226113932e-05,1.31018381581616e-05,1.53436760901607e-05,1.58800783946964e-05,1.30031331189579e-05,1.32479403347653e-05,1.29329796314422e-05,1.3379059974271e-05,1.32144510243895e-05,1.29422559653969e-05
"2d-40c-no4.dat",3.3533,0.301,1128,29.1979,0.676565239620021,48.7243,0,1128,1,0.6057,0.1832,0.1823,4.195,0.1713,0.7997,11.553,502.0335,211357.4255,406.9383,0.5016,1.34939164986258e-05,1.70971324449197e-05,1.62598392748185e-05,1.8149214121706e-05,1.30236003041254e-05,1.35249169268447e-05,1.25378295354395e-05,1.38826632318123e-05,1.33601124771035e-05,1.34972270941851e-05
"2d-40c-no5.dat",3.3375,0.301,1087.5,11.1825,0.676572506399679,40.7557,1e-04,1087.5,1,0.5517,0.1839,0.1826,3.6578,0.1641,0.7949,11.7119,354.882,238868.0035,389.9606,0.5225,1.55067671882592e-05,1.4947816801003e-05,1.68181110567845e-05,2.70898870727508e-05,1.59718693746267e-05,1.66455422974983e-05,1.52081989361038e-05,1.5119849523241e-05,1.57132417364534e-05,1.54538072216253e-05
"2d-40c-no6.dat",3.372,0.301,1177.5,19.842,0.67657296937206,43.2789,1e-04,1177.5,1,0.5233,0.181,0.1801,3.797,0.1721,0.7963,11.8099,459.3537,208356.1839,421.9143,0.338,1.40915169799649e-05,1.55336978710804e-05,1.73781026869824e-05,1.73214125554756e-05,1.47144901647081e-05,1.45567738910668e-05,1.43522277328462e-05,1.46300242049193e-05,1.46705844730793e-05,1.43487195627227e-05
"2d-40c-no7.dat",3.3465,0.301,1110.5,55.2818,0.676570492687521,45.6758,3e-04,1110.5,1,0.6357,0.1836,0.1793,3.8679,0.166,0.8125,11.0894,400.0361,239180.0269,395.4708,0.5296,1.27387258535751e-05,1.87778121747758e-05,1.51392908284725e-05,1.53375210221997e-05,1.28787707018145e-05,1.30784444287383e-05,1.29447229081277e-05,1.27456161713559e-05,1.29522806670274e-05,1.26782457987727e-05
"2d-40c-no8.dat",3.3206,0.301,1046,35.135,0.676568969522901,47.979,0,1046,1,0.5161,0.184,0.1774,3.6129,0.1705,0.7945,11.7089,335.7932,160209.5563,383.4992,0.5556,1.5640481239697e-05,1.49111939703651e-05,1.65946970565964e-05,1.75159130778622e-05,1.48519056574983e-05,1.5081280510813e-05,1.50820991167551e-05,1.49631656405456e-05,1.60579972756161e-05,1.57375543580311e-05
"2d-40c-no9.dat",3.3751,0.301,1186,89.0426,0.676591388125934,32.2708,7e-04,1186,1,0.5491,0.1777,0.1776,3.296,0.1681,0.801,10.28,471.2608,450450.453,423.9067,0.4981,1.26016945531038e-05,1.23362257183353e-05,1.54396430458903e-05,1.52662356717689e-05,1.3537307872663e-05,1.34569954250151e-05,1.22463545456147e-05,1.37001719749666e-05,1.29318480621633e-05,1.24710657492612e-05
"2d-4c-no0.dat",3.1965,0.301,786,166.517,0.676566190237292,120.6444,0,786,1,0.6883,0.2158,0.1978,7.5639,0.1814,0.8117,9.6421,267.0992,194661.5946,308.8441,0.4594,1.1957990537995e-05,1.196356158235e-05,1.34968428831585e-05,2.5944656278865e-05,1.24614286799615e-05,1.24018700398647e-05,1.25032477980535e-05,1.22364730192616e-05,1.30114261723309e-05,1.22656269359563e-05
"2d-4c-no1.dat",3.2103,0.301,811.5,579.1019,0.676594726171313,133.028,0,811.5,1,0.5431,0.2338,0.1731,5.7726,0.178,0.8105,13.4027,286.4433,717523.3531,324.411,0.5078,1.99331571087706e-05,1.92029565843407e-05,1.89156600837383e-05,2.93121698627712e-05,2.08143231872316e-05,2.10758136429686e-05,2.03297596957244e-05,2.1448318418933e-05,2.15007945187488e-05,2.07770590744603e-05
