instances;feature_number_ex;feature_number_ftr;feature_ratio_ftr_ex;feature_skewness;feature_kurtosis;feature_multi_norm;feature_perc_out;feature_avg_pca;feature_ratio_pca;feature_avg_abs_cor;feature_low_dist;feature_high_dist;feature_eigen_cent_mst;feature_net_dens;feature_clust_coef;feature_intr_dim;feature_contrast;feature_hub_score;feature_avg_nnd;feature_power_cent;algo_kmeans;algo_kmedians;algo_kmedoids;algo_single;algo_complete;algo_average;algo_ward;algo_closest;algo_mbkmeans;algo_fcmeans
ellipsoid.50d4c.5.dat;0.320953502060035;0.516000442918835;0.142156862745098;0.000510879521625917;0.0687934303887746;0.000328933247818665;0.027027027027027;0.0149432823875021;0.179179179179179;0.470104397342613;0.493983533882204;0.514285714285714;4.46057600799963e-09;0.258005489478499;0.719423391291425;1.39174980617341e-07;3.08856748846075e-08;3.63450893450967e-16;0.000824556051337977;0.309723516620068;0.440559440559441;0.39622641509434;0.280701754385965;0.313432835820896;0.546666666666667;0.953846153846154;0.683453237410072;0.653846153846154;0.805970149253731;0.586666666666667
ellipsoid.50d4c.6.dat;0.661683343143025;0.516000442918835;0.0372148859543818;0.00169756234581595;0.282211508230142;0.00213314590820567;0.131131131131131;0.0526083929634209;0.199199199199199;0.384372034166403;0.513616212792907;0.416618075801749;4.1370138044627e-09;0.302836230558097;0.710803982761183;1.00664239990552e-07;4.56211744343546e-08;7.48207471387605e-15;0.00408479831629392;0.427461944703324;0.804195804195804;0.320754716981132;0.339181286549708;0.626865671641791;0.373333333333333;0.769230769230769;0.597122302158273;0.333333333333333;0.582089552238806;0.92
ellipsoid.50d4c.7.dat;0.624779281930548;0.516000442918835;0.0430172068827531;0.000635364413132084;0.137168701262762;0.00113108499038351;0.0035035035035035;0.0281520884343174;0.319319319319319;0.442581461562797;0.603546548448385;0.540816326530612;7.13932457907783e-09;0.314730100640439;0.686283251597563;1.91725364199578e-07;2.62936137116465e-08;9.03599103361645e-15;0.00351389479545596;0.382416899658279;0.608391608391609;0.433962264150943;0.292397660818713;0.462686567164179;0.386666666666667;0.8;0.381294964028777;0.641025641025641;0.776119402985075;0.853333333333333
ellipsoid.50d4c.8.dat;0.575220718069453;0.516000442918835;0.0523209283713485;0.000878076664795721;0.158831532449586;0.00140349084834988;0;0.0230737027761668;0.319319319319319;0.412422229252346;0.592780240658645;0.544606413994169;4.60782754622412e-09;0.320219579139981;0.68568880962996;1.1226098507175e-07;2.99394902544678e-08;1.84037619535208e-15;0.00279907354171982;0.607331469400435;0.650349650349651;0.29559748427673;0.409356725146199;0.611940298507463;0.653333333333333;0.676923076923077;0.510791366906475;0.551282051282051;0.447761194029851;0.8
ellipsoid.50d4c.9.dat;0.491112419070041;0.516000442918835;0.0728291316526611;0.00259771383844652;0.302804611137181;0.00343950243394976;0.00900900900900901;0.0383874721599396;0.139139139139139;0.407782347358431;0.470867637745408;0.543148688046647;8.0979963582965e-09;0.437328453796889;0.626839054837271;7.69232037528915e-08;6.83501815320717e-08;3.53089222058401e-15;0.00253437112960641;0.299471885678782;0.79020979020979;0.270440251572327;0.152046783625731;0.507462686567164;0.64;0.830769230769231;0.798561151079137;0.961538461538462;0.358208955223881;0.346666666666667
a1.csv;0.869393761035904;0;0.000300120048019208;7.38636942933044e-07;0.00472866483590439;0.0130658361201866;0.002002002002002;0.599733150096506;1;0.681957186544342;0.542115262824572;0.49533527696793;1.36586601080736e-05;0.217749313815187;0.652400059444197;0.00283438510486919;3.56481030573588e-07;3.6786247213992e-06;0.00854299406336675;0.39484311898105;0.356643356643357;0.635220125786164;0.385964912280702;0.611940298507463;0.44;0.630769230769231;0.62589928057554;0.820512820512821;0.432835820895522;0.626666666666667
dim032.csv;0.594643908181283;0.444432141143469;0.030812324929972;0.000279073770477834;0.0434642717026362;0.00108014929481898;0.32032032032032;0.0334889664241356;0.374374374374374;0.222187071601814;0.201393286890437;0.156559766763848;3.11192543438175e-06;0.357731015553522;0.590875315797295;0.000107884673926465;9.2122256114091e-08;7.87164937331441e-10;0.00332401915799665;0.580304442373408;0.020979020979021;0.29559748427673;0.0701754385964913;0.947761194029851;0.833333333333333;0.823076923076923;0.79136690647482;0.878205128205128;0.328358208955224;0.686666666666667
dim064.csv;0.594643908181283;0.555567858856531;0.062124849939976;0.00168139074737392;0.171009731773812;0.000406533267235763;0.347347347347347;0.0286095534170721;0.218018018018018;0.186860698091321;0.195060164661178;0.0227405247813411;5.09954653577849e-06;0.412625800548948;0.598454450884232;0.000153644657836513;1.13184092304107e-07;1.8132094614806e-09;0.00345087543246713;0.545821683752718;0.314685314685315;0.383647798742138;0.0701754385964913;0.970149253731343;0.853333333333333;0.846153846153846;0.81294964028777;0.897435897435897;0.171641791044776;0.353333333333333
dim128.csv;0.594643908181283;0.666666666666667;0.124649859943978;0.0124078565509732;0.372624893009103;0.00021324133718361;0.308308308308308;0.0286095534170721;0.108508508508509;0.176315511968786;0.195060164661178;0;8.57733839502886e-06;0.458371454711802;0.522217268539159;0.000221830233637511;1.3533893665992e-07;5.18767634020495e-09;0.00389592839325039;0.852127990059025;0.146853146853147;0.333333333333333;0.105263157894737;0.985074626865672;0.866666666666667;0.861538461538462;0.827338129496403;0.91025641025641;0.238805970149254;0.4
dim256.csv;0.594643908181283;0.777765474476802;0.249699879951981;0.0475095390249897;0.390344154723357;8.90520046614707e-05;0.308308308308308;0.0286095534170721;0.0537537537537537;0.175471897078983;0.195060164661178;0;1.04530181505892e-05;0.521500457456541;0.483578540644969;0.000319494384443842;1.516904256736e-07;1.31073234885409e-08;0.0042362037552296;0.618825722273998;0.104895104895105;0.30188679245283;0.0818713450292398;0.977611940298508;0.86;0.853846153846154;0.820143884892086;0.903846153846154;0.388059701492537;0.4
g2-16-10.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.30291924993462e-06;0.00770287830140551;8.9564780120174e-05;0;0.819079383843621;0.0615615615615616;0.968680797216071;0.7897403419886;0.713119533527697;1.85480049333293e-06;0.489478499542543;0.373160945162728;2.12326013100964e-05;1.42973036736098e-08;1.16207690144234e-10;0.00698722523543543;0.55389872631252;0.475524475524476;0.616352201257862;0.567251461988304;0.649253731343284;0.553333333333333;0.469230769230769;0.446043165467626;0.608974358974359;0.574626865671642;0.58
g2-16-100.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.84046660203376e-06;0.00744153734789316;8.8246214654937e-05;0.0235235235235235;0.0539826291391945;0.937437437437437;0.219234419487504;0.512349588347055;0.478425655976676;5.90095171627061e-06;0.497712717291857;0.243275375241492;0.000218378727813344;2.12728691733091e-09;1.15214937422463e-08;0.00710439420911391;0.405094749922336;0.853146853146853;0.69811320754717;0.198830409356725;0.641791044776119;0.386666666666667;0.353846153846154;0.482014388489209;0.653846153846154;0.373134328358209;0.926666666666667
g2-16-20.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.81427043311769e-06;0.00757669601570573;8.96868695151034e-05;0;0.0813075261015014;0.624624624624625;0.87050511441527;0.75427485750475;0.690962099125364;1.7710786334604e-06;0.469350411710887;0.364392926140586;3.16793171178857e-05;7.35451497729318e-09;4.48821760500087e-10;0.00686815838132717;0.389872631251942;0.475524475524476;0.616352201257862;0.567251461988304;0.649253731343284;0.553333333333333;0.469230769230769;0.446043165467626;0.608974358974359;0.574626865671642;0.58
g2-16-30.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.34266020887832e-06;0.00756515495298929;8.96380337571317e-05;0;0.0623903143747874;0.812312312312312;0.746388273753032;0.716592780240659;0.658892128279883;1.83231794965141e-06;0.477584629460201;0.3673651359786;4.57177947829669e-05;5.03966616300309e-09;1.01654592592056e-09;0.00690738124354261;0.324013668841255;0.475524475524476;0.616352201257862;0.567251461988304;0.649253731343284;0.553333333333333;0.469230769230769;0.446043165467626;0.608974358974359;0.574626865671642;0.58
g2-16-40.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.49371604544374e-06;0.00742603268788017;8.89543331455273e-05;0;0.0578861915661934;0.874874874874875;0.620373299588738;0.670677644078531;0.62536443148688;2.45474070162711e-06;0.475754803293687;0.368999851389508;6.41887281255121e-05;3.82578707242932e-09;1.80958168282058e-09;0.00693387046355825;0.619447033240137;0.531468531468531;0.666666666666667;0.614035087719298;0.395522388059702;0.606666666666667;0.238461538461538;0.503597122302158;0.66025641025641;0.634328358208955;0.633333333333333
g2-16-50.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.13581259417427e-06;0.00782206600364077;8.89787510245131e-05;0;0.0539826291391945;0.937437437437437;0.517452283032796;0.621912602913236;0.595043731778426;3.2978088467522e-06;0.477584629460201;0.368108188438104;8.57489866229027e-05;3.2349774366935e-09;2.80077231164293e-09;0.00693729800317203;0.522211867039453;0.755244755244755;0.610062893081761;0.228070175438597;0.373134328358209;0.666666666666667;0.461538461538462;0.359712230215827;0.525641025641026;0.761194029850746;0.846666666666667
g2-16-60.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.18282862842128e-06;0.00788312871728595;8.87834079926262e-05;0;0.0539826291391945;0.937437437437437;0.430138141938205;0.584863837872071;0.564139941690962;3.76564877803673e-06;0.483989021043001;0.361569326794472;0.000110005418153457;2.78995736805384e-09;4.07954583429274e-09;0.00696595275342165;0.546442994718857;0.804195804195804;0.823899371069182;0.415204678362573;0.425373134328358;0.446666666666667;0.138461538461539;0.510791366906475;0.596153846153846;0.373134328358209;0.946666666666667
g2-16-70.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.5140143902136e-06;0.00810763153121854;8.85636470817533e-05;0.0035035035035035;0.0539826291391945;0.937437437437437;0.346198460402826;0.547815072830906;0.521574344023324;4.19295709474193e-06;0.492223238792315;0.339277753009362;0.000137657379451715;2.51719646167108e-09;5.56152581879866e-09;0.00699081498705176;0.623485554520037;0.867132867132867;0.742138364779874;0.175438596491228;0.559701492537313;0.253333333333333;0.338461538461539;0.381294964028777;0.596153846153846;0.738805970149254;0.94
g2-16-80.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.3251709759055e-06;0.00760047759948507;8.82217967759512e-05;0.011011011011011;0.0539826291391945;0.937437437437437;0.295265211430982;0.526599113362888;0.503498542274052;4.87248214910417e-06;0.483989021043001;0.30212513003418;0.000164358590168674;2.39653233060638e-09;7.19251814197348e-09;0.00696756351860693;0.408201304753029;0.846153846153846;0.761006289308176;0.409356725146199;0.567164179104478;0.32;0.323076923076923;0.237410071942446;0.628205128205128;0.477611940298508;0.946666666666667
g2-16-90.csv;0.771806945261919;0.333333333333333;0.00740296118447379;4.3766802784002e-06;0.00784932156387415;8.83438861708805e-05;0.022022022022022;0.0539826291391945;0.937437437437437;0.248339133185701;0.515516149461685;0.482798833819242;5.76314690908185e-06;0.501372369624886;0.274632189032546;0.000190630721317627;2.26149603654426e-09;9.28603028293441e-09;0.00710290348081052;0.526250388319354;0.769230769230769;0.69811320754717;0.304093567251462;0.537313432835821;0.213333333333333;0.476923076923077;0.39568345323741;0.628205128205128;0.611940298507463;0.94
g2-2-10.csv;0.771806945261919;0;0.000600240096038415;1.59186642464758e-09;0.00555955140565364;0.0309838222272925;0;0.819079383843621;0.4994994994995;0.986818517346831;0.784673844205193;0.673177842565598;4.13921279802214e-07;0.342177493138152;0.616733541388022;7.12061207450041e-06;1.6810550375378e-07;4.11842792443417e-12;0.00608286898944532;0.396707051879466;0.475524475524476;0.616352201257862;0.567251461988304;0.649253731343284;0.553333333333333;0.469230769230769;0.446043165467626;0.608974358974359;0.574626865671642;0.58
g2-2-100.csv;0.771806945261919;0;0.000600240096038415;1.34907266396205e-08;0.00758844691592611;3.14258102548157e-05;0.049049049049049;0.409206129542443;1;0.588526837498682;0.520582647245092;0.473469387755102;6.5840605433639e-07;0.322049405306496;0.55312825085451;2.67525256119604e-05;1.49275281908896e-07;2.79028121304325e-10;0.00605843499550193;0.461944703324014;0.636363636363636;0.490566037735849;0.678362573099415;0.664179104477612;0.36;0.584615384615385;0.266187050359712;0.621794871794872;0.552238805970149;0.686666666666667
g2-2-20.csv;0.771806945261919;0;0.000600240096038415;7.63932055382332e-09;0.00585400005423134;0.0179961721556187;0;0.409206129542443;1;0.935041653485184;0.697276757441419;0.628279883381924;1.35299295721474e-07;0.341262580054895;0.620151582701739;9.55140777652051e-06;1.57609378700849e-07;1.59204168111781e-11;0.00607969612267554;0.648337993165579;0.713286713286713;0.830188679245283;0.766081871345029;0.0746268656716418;0.12;0.453846153846154;0.489208633093525;0.532051282051282;0.67910447761194;0.806666666666667
g2-2-30.csv;0.771806945261919;0;0.000600240096038415;2.04141168734737e-08;0.00617237017825766;0.00893154735757283;0.0005005005005005;0.409206129542443;1;0.868923336496889;0.608296390120329;0.565014577259475;2.21700183579759e-07;0.344922232387923;0.596373903997622;1.20597303869406e-05;1.51096514132181e-07;3.45115110997008e-11;0.00606829748525668;0.457284871077975;0.881118881118881;0.0817610062893083;0.994152046783626;0.477611940298508;0.28;0.561538461538462;0.309352517985612;0.365384615384615;0.694029850746269;0.893333333333333
g2-2-40.csv;0.771806945261919;0;0.000600240096038415;3.80409657430361e-08;0.00636479116936635;0.00405920378473217;0.00850850850850851;0.409206129542443;1;0.796056100390172;0.560164661177961;0.52536443148688;2.10494537111153e-07;0.310155535224154;0.577351761034329;1.45045657319161e-05;1.48578283701949e-07;5.60912062599315e-11;0.00594785993972692;0.531842187014601;0.594405594405594;0.584905660377358;0.713450292397661;0.701492537313433;0.453333333333333;0.276923076923077;0.381294964028777;0.67948717948718;0.26865671641791;0.813333333333333
g2-2-50.csv;0.771806945261919;0;0.000600240096038415;1.28763699577239e-08;0.00708688865096424;0.0020128146005633;0.0265265265265265;0.409206129542443;1;0.745544658863229;0.538315389487017;0.497667638483965;4.48186740688522e-07;0.302836230558097;0.573190667261109;1.62356817876086e-05;1.41712525663425e-07;8.22379021390506e-11;0.00594221009567827;0.575955265610438;0.727272727272727;0.289308176100629;0.654970760233918;0.694029850746269;0.32;0.584615384615385;0.381294964028777;0.647435897435897;0.440298507462687;0.82
g2-2-60.csv;0.771806945261919;0;0.000600240096038415;4.17598715241168e-09;0.00700980834118534;0.000788868416396527;0.039039039039039;0.409206129542443;1;0.691342402193399;0.529765674477517;0.483381924198251;4.44397318750381e-07;0.301006404391583;0.563679595779462;1.83823993540682e-05;1.38942937476022e-07;1.1190513648071e-10;0.00594186620623287;0.380552966759863;0.713286713286713;0.691823899371069;0.701754385964912;0.58955223880597;0.286666666666667;0.376923076923077;0.266187050359712;0.602564102564103;0.432835820895522;0.82
g2-2-70.csv;0.771806945261919;0;0.000600240096038415;2.01618210627748e-08;0.00780371687968554;0.00046183976313876;0.048048048048048;0.409206129542443;1;0.657703258462512;0.519949335022166;0.477551020408163;4.4013177419149e-07;0.31747483989021;0.56115321741715;1.99546849290057e-05;1.58219626945531e-07;1.56095920282041e-10;0.00602861231883399;0.610438024231128;0.608391608391609;0.515723270440252;0.573099415204678;0.641791044776119;0.333333333333333;0.415384615384615;0.453237410071942;0.653846153846154;0.73134328358209;0.633333333333333
g2-2-80.csv;0.771806945261919;0;0.000600240096038415;3.09237118451178e-08;0.00790502176352987;0;0.0590590590590591;0.409206129542443;1;0.626067700094907;0.512666244458518;0.468804664723032;4.23810883111356e-07;0.31747483989021;0.558626839054837;2.20440084350634e-05;1.53323475618789e-07;2.02843815000728e-10;0.00604115130663074;0.543957750854303;0.608391608391609;0.641509433962264;0.60233918128655;0.656716417910448;0.32;0.538461538461538;0.467625899280576;0.653846153846154;0.313432835820896;0.72
g2-2-90.csv;0.771806945261919;0;0.000600240096038415;4.88121401374611e-08;0.00799690727497533;0.000112639675761822;0.0585585585585586;0.409206129542443;1;0.614889802805019;0.512032932235592;0.469096209912536;5.36921579398399e-07;0.325709057639524;0.558626839054837;2.39001053923453e-05;1.51307857306043e-07;2.51332215313418e-10;0.00607420524638938;0.440509474992234;0.706293706293706;0.622641509433962;0.578947368421053;0.626865671641791;0.346666666666667;0.461538461538462;0.381294964028777;0.564102564102564;0.686567164179105;0.58
g2-32-10.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.22195615610138e-05;0.00797659966765003;8.78555285911631e-05;0;0.819079383843621;0.0302302302302302;0.967731730465043;0.793856871437619;0.710495626822157;2.86739818881568e-06;0.500457456541629;0.346411056620597;3.01828315752646e-05;1.07773645015142e-08;2.64629805418712e-10;0.00711873375013891;0.649891270580926;0.475524475524476;0.616352201257862;0.567251461988304;0.649253731343284;0.553333333333333;0.469230769230769;0.446043165467626;0.608974358974359;0.574626865671642;0.58
g2-32-100.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.26209221465339e-05;0.00781164407427865;8.78555285911631e-05;0.012012012012012;0.0266577722035727;0.937437437437437;0.189918802066857;0.525965801139962;0.495626822157434;1.51889441967253e-05;0.507776761207685;0.271957200178333;0.000390248246170322;1.13995033846472e-09;2.67341813737993e-08;0.00720015119845642;0.54488971730351;0.902097902097902;0.748427672955975;0.315789473684211;0.567164179104478;0.48;0.323076923076923;0.496402877697842;0.628205128205128;0.17910447761194;0.88
g2-32-20.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.18971209618027e-05;0.00755394030416785;8.78555285911631e-05;0;0.0424774388589385;0.593393393393393;0.865759780660129;0.766941101963268;0.691545189504373;2.80847494093651e-06;0.489478499542543;0.34076385792837;4.53322240684815e-05;5.10098049866836e-09;1.0507325028044e-09;0.00704805798062995;0.602360981671326;0.503496503496504;0.641509433962264;0.356725146198831;0.67910447761194;0.58;0.5;0.474820143884892;0.634615384615385;0.604477611940298;0.606666666666667
g2-32-30.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.32246168730017e-05;0.00806170043313492;8.78555285911631e-05;0;0.0321227355853601;0.780980980980981;0.737741221132553;0.737808739708676;0.685714285714286;4.10677582682491e-06;0.497712717291857;0.343736067766384;6.63711344643645e-05;3.31986625554878e-09;2.34221114952588e-09;0.00708619726666839;0.483690587138863;0.503496503496504;0.641509433962264;0.356725146198831;0.67910447761194;0.58;0.5;0.474820143884892;0.634615384615385;0.604477611940298;0.606666666666667
g2-32-40.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.25027761687043e-05;0.00778569416962532;8.78555285911631e-05;0;0.0286095534170721;0.874874874874875;0.607929979964146;0.7017099430019;0.652769679300292;6.085763293915e-06;0.492223238792315;0.34076385792837;9.50797614103784e-05;2.43344500823286e-09;4.15469459162395e-09;0.00704896798996423;0.438956197576887;0.503496503496504;0.641509433962264;0.356725146198831;0.67910447761194;0.58;0.5;0.474820143884892;0.634615384615385;0.604477611940298;0.606666666666667
g2-32-50.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.27621870489218e-05;0.00773745485899841;8.78555285911631e-05;0;0.0276000003682455;0.906106106106106;0.497310977538754;0.668777707409753;0.635276967930029;8.75814093079386e-06;0.4903934126258;0.340318026452668;0.000131769153196201;1.96805575894218e-09;6.58196699449169e-09;0.00703884433888538;0.505436470953712;0.503496503496504;0.641509433962264;0.590643274853801;0.380597014925373;0.58;0.5;0.474820143884892;0.634615384615385;0.604477611940298;0.606666666666667
g2-32-60.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.23805650609725e-05;0.00791050085391041;8.78555285911631e-05;0;0.0276000003682455;0.906106106106106;0.409047769693135;0.630145661811273;0.603206997084548;7.71822821467781e-06;0.492223238792315;0.341804131371675;0.000174164157601616;1.65941614349391e-09;9.44701477846335e-09;0.00706192061836747;0.621310966138553;0.734265734265734;0.232704402515723;0.549707602339181;0.111940298507463;0.8;0.753846153846154;0.712230215827338;0.211538461538462;0.671641791044776;0.826666666666667
g2-32-70.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.20820019120363e-05;0.00762134477348753;8.78555285911631e-05;0;0.0276000003682455;0.906106106106106;0.333755140778235;0.600696643445218;0.564723032069971;1.07591960107604e-05;0.488563586459286;0.334522217268539;0.000224430108759643;1.47412897736885e-09;1.28834119136809e-08;0.00702060035495912;0.45914880397639;0.86013986013986;0.937106918238994;0.128654970760234;0.23134328358209;0.64;0.192307692307692;0.446043165467626;0.314102564102564;0.865671641791045;0.946666666666667
g2-32-80.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.21519976166604e-05;0.00782297529949116;8.78555285911631e-05;0.0005005005005005;0.0266577722035727;0.937437437437437;0.274702098492038;0.570614312856238;0.541107871720117;1.04696821629007e-05;0.495882891125343;0.327091692673503;0.00027841930303124;1.29215051063888e-09;1.67219626272427e-08;0.00708838712870275;0.474060267163716;0.853146853146853;0.855345911949685;0.175438596491228;0.485074626865672;0.433333333333333;0.530769230769231;0.287769784172662;0.608974358974359;0.447761194029851;0.886666666666666
g2-32-90.csv;0.771806945261919;0.444432141143469;0.0152060824329732;3.22206248076446e-05;0.00767441034670495;8.78555285911631e-05;0.005005005005005;0.0266577722035727;0.937437437437437;0.228303279552884;0.546548448385054;0.511953352769679;1.2217843483432e-05;0.498627630375114;0.310447317580621;0.000334276387560201;1.23197354039067e-09;2.12093482057471e-08;0.0071127870581256;0.587760173967071;0.902097902097902;0.849056603773585;0.152046783625731;0.634328358208955;0.4;0.415384615384615;0.539568345323741;0.519230769230769;0.164179104477612;0.986666666666666
g2-4-10.csv;0.771806945261919;0.111135717713062;0.00160064025610244;8.69601404668544e-08;0.00648094788543366;0.00389777718675658;0;0.819079383843621;0.249249249249249;0.976589686807972;0.783090563647878;0.692711370262391;8.05877212502144e-07;0.427264409881061;0.486550750482984;1.0322029738702e-05;6.11783687995011e-08;1.54779261238307e-11;0.00653709990533259;0.48089468779124;0.475524475524476;0.616352201257862;0.567251461988304;0.649253731343284;0.553333333333333;0.469230769230769;0.446043165467626;0.608974358974359;0.574626865671642;0.58
g2-4-100.csv;0.771806945261919;0.111135717713062;0.00160064025610244;8.41783334112267e-08;0.00783682457475089;7.66477221366484e-05;0.0445445445445445;0.204269502391855;1;0.376990403880629;0.508866371120963;0.466472303206997;1.38119148707739e-06;0.440988106129918;0.373903997622232;5.58536167371508e-05;1.75040537685889e-08;1.24087180541588e-09;0.0064355697908195;0.577197887542715;0.727272727272727;0.559748427672956;0.678362573099415;0.634328358208955;0.24;0.430769230769231;0.251798561151079;0.583333333333333;0.552238805970149;0.86
g2-4-20.csv;0.771806945261919;0.111135717713062;0.00160064025610244;9.24199965607228e-08;0.00663186768131959;0.00306156250300645;0;0.272581724784279;0.74974974974975;0.900453443003269;0.721975934135529;0.650728862973761;5.11549049645053e-07;0.421774931381519;0.484767424580175;1.46280865106382e-05;3.57126537146199e-08;5.94912042453012e-11;0.00648857742901123;0.594594594594595;0.475524475524476;0.616352201257862;0.567251461988304;0.649253731343284;0.553333333333333;0.469230769230769;0.446043165467626;0.608974358974359;0.574626865671642;0.58
g2-4-30.csv;0.771806945261919;0.111135717713062;0.00160064025610244;9.88076677679622e-08;0.0067571639864472;0.00213006925545345;0;0.204269502391855;1;0.792892544553411;0.644711842938569;0.603498542274052;3.73176751234029e-07;0.422689844464776;0.482389656709764;2.00804941695295e-05;2.6166745769216e-08;1.42787942286731e-10;0.00650044161487739;0.383038210624418;0.853146853146853;0.867924528301887;0.754385964912281;0.447761194029851;0.14;0;0.244604316546763;0.480769230769231;0.753731343283582;0.9
g2-4-40.csv;0.771806945261919;0.111135717713062;0.00160064025610244;8.16930558473944e-08;0.0070778190077386;0.00128032706674515;0.001001001001001;0.204269502391855;1;0.697036802699568;0.576314122862571;0.552769679300292;6.00676745399984e-07;0.411710887465691;0.463664734730272;2.55060720707329e-05;2.24769255625537e-08;2.39809898799697e-10;0.00643587799362433;0.46784715750233;0.741258741258741;0.704402515723271;0.614035087719298;0.701492537313433;0.266666666666667;0.430769230769231;0.39568345323741;0.615384615384615;0.119402985074627;0.9
g2-4-50.csv;0.771806945261919;0.111135717713062;0.00160064025610244;5.80799154694317e-08;0.00707763248551288;0.000795900765544458;0.012012012012012;0.204269502391855;1;0.617631551196879;0.540531982267258;0.51399416909621;6.02770399623734e-07;0.405306495882891;0.443305097339872;3.09263570265421e-05;2.04685450297338e-08;3.54410457151538e-10;0.00639673299317011;0.509785647716682;0.713286713286713;0.547169811320755;0.713450292397661;0.67910447761194;0.146666666666667;0.276923076923077;0.410071942446043;0.673076923076923;0.447761194029851;0.886666666666666
g2-4-60.csv;0.771806945261919;0.111135717713062;0.00160064025610244;9.93990884670679e-08;0.00742640573233161;0.00041642250822504;0.029029029029029;0.204269502391855;1;0.536222714330908;0.519949335022166;0.488046647230321;8.32956127727856e-07;0.409881061299176;0.417149650765344;3.61162795207384e-05;1.84084660688657e-08;4.95523424694586e-10;0.00636668484181863;0.397017707362535;0.734265734265734;0.647798742138365;0.713450292397661;0.604477611940299;0.186666666666667;0.415384615384615;0.352517985611511;0.583333333333333;0.373134328358209;0.88
g2-4-70.csv;0.771806945261919;0.111135717713062;0.00160064025610244;8.05888521044656e-08;0.00744522116185114;0.000252993644172607;0.042042042042042;0.204269502391855;1;0.486449435832542;0.510132995566814;0.473177842565598;1.05492566706255e-06;0.414455626715462;0.401248328131966;4.11279968269012e-05;1.84571659880872e-08;6.50989384277114e-10;0.00636494755127137;0.408511960236098;0.825174825174825;0.584905660377358;0.654970760233918;0.567164179104478;0.213333333333333;0.461538461538462;0.366906474820144;0.615384615384615;0.402985074626866;0.82
g2-4-80.csv;0.771806945261919;0.111135717713062;0.00160064025610244;5.18069241761463e-08;0.00762467885827227;0.000210921638679952;0.0425425425425425;0.204269502391855;1;0.440156068754614;0.509816339455351;0.469679300291545;1.31037998265774e-06;0.419030192131747;0.392034477634121;4.65245267068298e-05;1.80855576872761e-08;8.28694400430048e-10;0.00637531289823402;0.63932898415657;0.762237762237762;0.635220125786164;0.538011695906433;0.649253731343284;0.186666666666667;0.615384615384615;0.39568345323741;0.506410256410256;0.432835820895522;0.84
g2-4-90.csv;0.771806945261919;0.111135717713062;0.00160064025610244;6.26370768120334e-08;0.00728588455052958;0.000211678592928514;0.038038038038038;0.204269502391855;1;0.406727828746177;0.51393286890437;0.470553935860058;1.04216843085625e-06;0.420860018298261;0.386090057958092;5.2268453512048e-05;1.71678071925629e-08;1.01970023148765e-09;0.00637756602294937;0.304442373407891;0.811188811188811;0.572327044025157;0.666666666666667;0.597014925373134;0.2;0.569230769230769;0.294964028776978;0.58974358974359;0.432835820895522;0.793333333333333
g2-64-10.csv;0.771806945261919;0.555567858856531;0.030812324929972;0.000248149478133914;0.00738648997602746;8.78555285911631e-05;0;0.819079383843621;0.0146146146146146;0.967309923020141;0.796390120329322;0.713702623906705;4.29006403561465e-06;0.493138151875572;0.323079209392183;4.27674340140946e-05;8.8537693906935e-09;5.78313467799016e-10;0.00714033876675791;0.282385834109972;0.475524475524476;0.616352201257862;0.567251461988304;0.649253731343284;0.553333333333333;0.469230769230769;0.446043165467626;0.608974358974359;0.574626865671642;0.58
g2-64-100.csv;0.771806945261919;0.555567858856531;0.030812324929972;0.000251196951586018;0.00793962163640099;8.78555285911631e-05;0.0015015015015015;0.0132268981084309;0.921821821821822;0.176210060107561;0.563647878404053;0.529737609329446;2.75245366601911e-05;0.511436413540713;0.315945905780948;0.000664743075885512;6.67943690383865e-10;5.87911548603958e-08;0.0072420213605534;0.50232991612302;0.762237762237762;0.861635220125786;0.245614035087719;0.425373134328358;0.64;0.646153846153846;0.482014388489209;0.403846153846154;0.208955223880597;0.88
